row_id,atr_14,atr_7,bollinger,cci_14,cci_7,close,day,ema_100,ema_50,high,low,macd,month,open,rsi_14,rsi_7,sma_100,sma_50,truerange,volume,weekday,year,target
00e51b1e808e09a364fb162be3e0a3a15acbae54fef62d42561a1f17a4d12877,0.69392545413443785,0.71471470387570779,28.310500000000001,148.34167018652323,118.32195347396194,30.1325,29,29.14313746085579,28.608517068365312,30.172501,29.567499000000002,0.37418945256789721,10,29.674999,64.199733048150819,71.305440115777273,29.47435003,28.085500020000001,0.60500199999999893,204909200,3,2015,0
00e6246213dd6a98e2467b7a1ac4e0df56c933cc71aa89fb69c203765a6baad6,0.41688775257981242,0.4479673898235646,30.835374649999999,107.82064995199684,99.167370316871001,33.009998000000003,8,28.961589631555952,29.943387578281278,33.055,32.805,0.91678002647486423,2,32.837502000000001,88.530949192761682,93.691259405302674,28.909649890000001,29.531099840000003,0.25,92016400,2,2017,2
00e6592a2b78862d71740a99b23dd21569edfdbcfcef10860aecd2c47b194d04,2.242353703739651,1.9598908935268684,125.65099910000001,83.148384664659233,109.96079684329968,127.129997,9,126.45610085046889,127.17849730081616,127.75,126.519997,-0.63416959381808624,6,127.209999,51.539964680761919,59.599681481213949,128.44559996999999,128.48680026,1.2300029999999964,56877900,2,2021,0
0103c7954d4475963a72da1728a5b4aa1354851c72338aa265eb11f21e0de0e0,2.9279523273434469,3.2307458537658795,150.6595001,-88.843549152645622,-109.01346742260306,148.11999499999999,14,141.26668696859394,146.82322374987922,151.070007,146.91000399999999,1.2092707919763654,9,150.35000600000001,45.766209319089128,35.265934277619905,138.77530013000001,148.07159999999999,4.1600030000000174,109296300,1,2021,1
0110d5cb3ab980967a46455aaaf21cd5acd06d0cda29c9ad4080367f73226f30,0.47637703158733469,0.50464497613417003,27.371249850000002,111.78896357331824,69.177929793904767,28.6675,19,25.161941705223985,26.313485526117741,28.934999000000001,28.450001,0.80749966814685337,11,28.860001,76.153295307828188,79.029532501305113,25.167574980000001,25.997050000000002,0.48499800000000087,167476800,2,2014,1
014882bed5b27dadc54238454b0b174b1f569112c8382ab9416aebed52f406f7,0.49769020581459511,0.50037337634246704,37.907749699999997,4.5871775254183671,57.200369313994749,38.467498999999997,25,34.710468579421807,36.572529575449387,38.587502000000001,38.2575,0.62981830422634033,5,38.432499,62.692859501755848,59.094477601594839,34.42499986,36.525849919999999,0.3300020000000003,76942400,3,2017,2
0177fb93fa461e157a6f9b58f981d93407c4ae1a7bff1fc20e9fdb50198db04c,4.9220077963747215,4.9724005432418332,161.31999959999999,48.781277592057137,128.68766774669234,163.979996,18,162.73575761819217,164.55715922166013,164.479996,159.759995,-2.4964867764427652,3,160.509995,51.586997384018737,59.48426367742325,165.24070048000002,166.58739986,4.7200009999999963,123511700,4,2022,1
0181c825da170366c07c498a87b1e00c44bbd8a8cfb099f0dd09f3e29e0f3f23,0.99161355156546005,1.1174762170584345,50.824499950000003,128.16329780626145,83.466068468582336,52.9375,3,46.952661599042642,48.360316878722898,52.959999000000003,52.557499,1.2659719293587983,5,52.722499999999997,70.432564104462358,70.559578351404554,44.020225019999998,47.804900060000001,0.67250100000000401,83569600,4,2019,0
0184925eb3114f2e5dbb5d7b9811e04a7b8d0c59e88b3f49729e420a776a046c,4.4374223386275951,5.0839072019973957,163.5665008,124.92009852071772,80.282879713992031,175.740005,13,151.13052601039175,157.27515166944059,182.13000500000001,175.529999,6.3915880921286714,12,181.11999499999999,70.328343969673071,69.427817512043461,150.83050016999999,153.70520048,6.6000060000000076,153237000,0,2021,0
01a8107c38707189ace42e53f0027645071e35d5b3976fed2d7325a996609cf3,0.34790800943764932,0.36431438082609879,22.22958895,138.71481136883381,132.97193540495735,23.5625,10,20.327244330620442,21.2306258641933,23.762501,23.392499999999998,0.72428219481891887,6,23.682500999999998,81.224645540724424,86.126864830612533,19.859874990000002,20.775707120000003,0.37000100000000202,251108000,1,2014,2
01db19520990a68e4322f219fb470b3e75202b10905157a8029647c6879e9594,4.6991595043592804,4.221381224445679,146.91849819999999,24.997107640730047,-102.43275355297686,148.11000100000001,25,150.39186076095555,148.25698847617244,148.88000500000001,147.11999499999999,0.93079635603083943,11,148.30999800000001,50.923058224581283,49.545004545709148,152.95989943000001,146.53179867999998,3.9500120000000152,35195900,4,2022,0
01e303966eb91db1f215ba8e34a7ee1cd5e6417cbbbf45f4fa1ac244553d0b4d,4.6841213889628497,4.3177478383682546,145.73399810000001,-110.34148834576364,-151.57905363289072,141.16999799999999,29,150.08945467229933,147.82696240880048,144.80999800000001,140.35000600000001,-0.033032030173302397,11,144.28999300000001,42.472211478660647,33.011182825802976,152.87989942999999,146.13599880000001,4.4599919999999997,83763800,1,2022,1
01eb9ffae3cf0dda54f6b42141cb6449e7fbcee24678e607c677b32afe9e7066,0.37252452011557868,0.37484498184525139,33.632124700000006,151.61345928297371,121.63330608671954,34.740001999999997,2,30.274350373811341,31.804195890860004,35.07,34.689999,0.99913798279433041,3,35,83.031012826538245,79.068446037164676,29.75599987,31.303749799999999,0.38000099999999998,104844000,3,2017,1
01f57fa45d66fd7c138fe44964a041fcb2b1c27f5fff16cb1c87850af75064d3,0.35370334432097711,0.36290504971786852,34.84700015,94.746958969724616,76.716658599343504,35.229999999999997,23,31.495931080543521,33.246851465213993,35.395000000000003,35.152500000000003,0.59029399790834702,3,35.314999,66.688549579331607,59.722085805724852,30.626749889999999,33.021799880000003,0.24249999999999969,81385200,3,2017,2
0219487db4ec01799651c4b8a1c9d5538dc645ec271685abd07a5662560e983b,0.38921874558352809,0.4905291733385953,19.137286,207.11428763488868,115.99635651879947,21.217500999999999,28,18.949586764587071,19.13055288839719,21.276786999999999,20.448214,0.30414915783145341,4,20.457144,77.456246539637206,86.770440846221263,19.239500029999999,19.05875726,0.85035699999999892,669485600,0,2014,2
023109df2a3ebf198df8a836e3e8e12c386d9a630e792869b219e5509bb57339,5.6085620042599462,5.4627501677200128,147.41550065000001,107.25760831034719,87.892755136781901,148.71000699999999,1,158.93513735513841,155.20716798695142,151.740005,147.679993,-3.8060449092286888,6,149.89999399999999,48.118412348491297,56.97885794592414,163.19680036,159.93860076000001,4.0600120000000004,74286600,2,2022,1
026f858726179771bec95497d62525ffbe194536b91f603be9c298b4335f6ec7,3.2044559521407781,3.3055018088240851,124.1060002,129.84056308391715,102.82487054725644,130.96000699999999,23,114.73992714714704,120.67347308176436,132.429993,130.779999,3.1545181958019413,12,132.16000399999999,66.41782700028287,70.394494774699041,118.00047471000001,119.52139998,1.6499939999999924,88223700,2,2020,1
0271ec4c97c69bcc0e933053cedd3f6c71ec4d6e6106cd1b2111841316c6703b,0.34940368473034211,0.3307588097829538,35.734874900000001,77.166174705440596,47.740643122887121,35.947498000000003,27,33.102695008978024,34.767937581251211,36.040000999999997,35.827499000000003,0.22651292575329049,4,35.979999999999997,59.812171654149935,60.299528831847937,32.572349940000002,35.164550040000002,0.2125019999999935,56985200,3,2017,2
02742e9deecfec2a50339ccb853d39bab078eca4796d70a0eef952c91050ca15,0.66089752422816317,0.64570888448011188,28.554500050000001,118.9368040427082,98.970936207079319,30.295000000000002,2,29.18015199356276,28.722371965069289,30.34,29.9025,0.49013931600583049,11,30.200001,64.146391077771995,70.150098921722147,29.432375030000003,28.196850000000001,0.4649999999999998,128813200,0,2015,1
028a090722e17abb71143a462823faa9678ce15a32d5ddbac401f840af42385c,0.95051951683092917,0.93286386661893095,65.399000799999996,125.34183404265818,107.60364874154764,66.959998999999996,27,57.809735936163001,61.552259269668177,66.995002999999997,66.327499000000003,1.6198078074421858,11,66.394997000000004,69.843505943395087,67.781195024885093,56.410750110000002,60.76775030000001,0.9225009999999968,65235600,2,2019,2
02a1b3545a770a12ad6b872f8035c80bf22f23983323ad50a820bd820c6c3d23,4.2505251301208045,4.0761578192169097,132.54749884999998,12.383537826934996,75.145980272750108,130.729996,10,143.60817975185762,138.46492701979869,131.259995,128.11999499999999,-3.85661372707284,1,130.259995,44.084227404445002,51.455339583575679,146.42569913,140.68299888000001,3.1400000000000148,63896200,1,2023,1
02a7dee35b324ddee096d8017f748e4ceb50819d4bfd71d16be3e3e00270772c,1.557996132728884,1.5809960647026269,41.518125350000005,-52.368505613251592,25.67753128199627,39.057499,28,47.752193296717572,45.342482774883138,39.630001,38.637501,-2.3428201212362652,12,39.375,35.882889838503246,40.048719993400688,50.897825159999996,46.873800120000006,0.9924999999999996,169165600,4,2018,1
02afb0222591ffc2693a1fe6c27bf1d5211606dde2d087ea17fe932a1e67856a,5.1124660014449068,6.1466295003831988,167.13650054999999,52.790316498435722,-53.750598601612829,172.259995,16,152.53707880953735,159.31003081277953,181.13999899999999,170.75,6.1630469351569284,12,179.279999,59.457877054790274,52.65988145528091,151.64620009999999,155.77800048,10.389998999999989,150185800,3,2021,0
02d044a030b409b22d19be952d17621c092a71ddff28d2a165036dcbd1c4c2b1,4.2622197670387383,4.0138823520721107,173.11949995000001,98.10442759529802,73.556164424776483,179.38000500000001,29,155.97077150572477,163.85860428484631,180.63000500000001,178.13999899999999,5.0924591226657867,12,179.33000200000001,65.044762416766901,65.835108853489203,153.99910016999999,160.94260095999999,2.4900060000000224,62348900,2,2021,0
02d85bf58854626b73daba95c8ba6bb6311256e3f8873b4e7e3555879b78f385,2.303970417366358,2.4629442300360518,84.985999399999997,112.39928524411194,83.46783289638725,90.014999000000003,24,75.928647379088019,80.215599796589757,92.197502,89.629997000000003,3.3391753622388194,6,91.25,68.103651772243765,66.763761724918339,74.426049760000012,78.694999919999987,2.567504999999997,192623200,2,2020,1
02dff7c43e44d61a34054f87f08925d80e62eb750b1b22798402b2f7c5094f14,2.8591622998939039,2.8494432021242941,192.52450024999999,124.81298446870009,83.040934122420836,197.570007,15,182.80714427240289,186.6968368943088,198.39999399999999,197,3.750711998177195,12,197.529999,67.928776078798222,69.073900714310341,181.74580075,183.78760094,1.3999939999999924,128256700,4,2023,0
031251d23e8f6aab3a1dc816b74b8bb3d89829e6f678b04afa34c7e1addfceb6,3.6333724754374201,3.8576108879933959,129.47400020000001,8.5965607118253686,22.479879619897851,132.050003,8,117.85084619445016,124.34581021704882,132.63000500000001,130.229996,2.4890834543190863,1,132.429993,57.633667806027091,55.958501745139287,119.95597466,122.4455998,2.4000090000000114,105158200,4,2021,0
0320bc537d286001e4d70963da6fa4f379cc91bc6f605ff90b0de2fa10c8c62e,4.1937232138390286,3.9730027835857489,169.50999985000001,-116.73949764194276,-63.292216488980742,168.88000500000001,17,163.56851916097554,169.18889526372519,171.91000399999999,168.470001,0.27594961108621868,2,171.029999,46.78009729137132,42.084882529884467,161.80210021000002,172.61779998000003,4.0800020000000083,69589300,3,2022,0
033a8393c6ac3008031640fc62cbb5a699487436f16ad869451c5211430df71f,3.8587934743588495,3.6493077454783172,132.20049950000001,151.24246204262374,133.67863590101524,142.529999,24,142.48106927774032,137.99574581828296,143.16000399999999,140.300003,0.5624667585775569,1,140.30999800000001,63.87700398202206,82.031634322147966,143.70219922000001,139.36859917999999,2.8600009999999827,66435100,1,2023,2
033f9a013a192271d505103ee19d6752aa7743a6a76824a0c3a3ca04f2d12016,2.7082642944294109,2.4234207846992364,130.58000075000001,88.977524505658607,83.229902257338367,134.38999899999999,27,126.17745241538084,128.64968882130341,135.41000399999999,134.11000100000001,2.5378037478038209,4,135.009995,60.62725103599923,61.7453267734303,128.77060004999998,126.31319992,1.3000029999999754,66015800,1,2021,0
0373f8a954f81821c20f61daa2135490d748b461f667aca27c539cf98d4b57fc,2.8473303561618586,2.8441294736837763,177.0910011,121.14889678622174,114.33118349883812,183.30999800000001,13,164.09258414027988,171.36167072781325,184.14999399999999,182.44000199999999,3.3778213726702688,6,182.800003,70.018051912913762,73.613913169471928,161.3299001,171.19700073999999,1.7099919999999995,54929100,1,2023,2
0375b51ec7f797240dc27df1a1ae3a082fe8fd793a69fb80fec2c343c4bc9e04,2.3294313496679311,2.4762452098224048,86.014499349999994,54.353514063842283,-12.536820352348933,88.407500999999996,26,76.472362314130166,80.951095776859688,91.330001999999993,88.254997000000003,3.1644182774540468,6,91.102501000000004,60.120871662957427,52.782873243481767,74.653449730000006,79.431749940000003,3.0750049999999902,205256800,4,2020,1
03848c054248c83b9b05efd87e0069bad930a3d1016e5c2ec72053b018026a6c,0.77384618528372329,0.83640762147934233,25.167999900000002,62.215617805017693,62.424761549984751,24.997499000000001,26,27.655376140309063,26.601344071662457,25.219999000000001,24.517499999999998,-0.74228123605989893,1,24.982500000000002,43.790262872563645,51.600035991632232,27.903724950000001,27.226799979999999,0.70249900000000309,300308000,1,2016,0
03956b3de8686c14df039c89f8320fdabb4af6b318898545f0455d4bf294daaa,0.52098754022715554,0.55847074584377887,31.468500150000001,63.65544353102058,93.906722459184564,31.704999999999998,15,31.269095042395406,31.66337128479304,31.787500000000001,31.395,-0.21277260513009111,7,31.43,52.001176172911748,58.787318614849077,31.832599949999999,31.890350080000005,0.39250000000000179,134596800,2,2015,1
039af9fe09c1471c52db8f184c7e15e226ef2a5bacec56ca55c91871152f14f0,3.0165682138639891,3.1220768953308897,144.81449890000002,8.0414791164242025,105.55334420125604,143.28999300000001,7,142.02509031818519,145.28459089940708,144.220001,142.720001,-1.9148126948599611,10,143.05999800000001,45.350150520262197,49.335799487881708,141.22569977000001,147.48059966,2.2200009999999963,61732700,3,2021,2
03b0a792eb157981a9e7dad8d66860f4764d6b2ea3f514aac30a329474de6ca9,0.57779898329962942,0.63055365319977474,28.7046247,-153.5694887888333,-144.17313611679188,28.100000000000001,8,25.991632494941456,27.348135871434625,28.662500000000001,27.905000999999999,0.50351883111938633,12,28.524999999999999,48.641197694181322,33.509484338281595,25.812124959999998,26.904449920000001,0.84499900000000139,230659600,0,2014,1
03d515702d31da04c1f596fbaa8361d2f3736ed57fc96aa37bafa65a1c6cc9cf,0.3583005438764012,0.33936661278402891,18.729196250000001,4.690775743902833,-129.87023801574102,18.758928000000001,21,18.738294637346339,19.047366124348297,19.091785000000002,18.735714000000002,-0.017569568412884699,2,19.028213999999998,45.398452633840726,40.456706394838932,18.92911784,19.318871359999999,0.35607100000000003,278784800,4,2014,2
03e104b0124dc89f0eed3a6ac477ff324b6946da79ec870a7bedd44ed73080f2,4.2489310956844255,4.083909824684822,142.79650035,102.17670585582684,93.720035909585661,151,19,151.0122520259842,146.16188990525541,151.229996,146.91000399999999,1.8127346291343256,7,147.91999799999999,60.416166143276648,68.113636466903685,154.33810043,143.24620060000001,4.3199920000000134,82982400,1,2022,1
0437cfbc7fd938fb7bf9bfba8889cf20f337fec975d2ae5e98e98da80e8503bd,4.7771206860125011,4.3840184606466144,141.1490014,35.714104678041878,156.65141617977187,141.66000399999999,24,153.5053034615803,147.42607854331581,141.91000399999999,139.770004,-3.644626804957539,6,139.89999399999999,49.704209423792896,59.65424622962194,158.63090057000002,149.17800052000001,3.6399999999999855,89116800,4,2022,2
044f53c4541cb4445b3c16a4f0b876da3595294a816cf8d1ef8c27ca451d9808,0.3187943348074177,0.29164070553441529,34.627250050000001,131.14796166833071,73.119068057427626,34.997501,17,31.185129774272188,32.903136918971384,35.25,34.972499999999997,0.67100485598118809,3,35.25,72.486898790464551,63.86840194397967,30.38257488,32.56669986,0.27750000000000341,175540000,4,2017,1
04e6754a872b045bd247691ab379f25e7432756a9951442446fcb7faf37cb300,0.84674606037593469,0.88070487103058581,53.626000400000002,182.50559064987169,124.36096612698724,56.907501000000003,31,48.707459355215057,51.049064034768449,57.217498999999997,56.5,1.7007716819762351,8,56.627499,84.441291052667907,92.037840737940286,47.873200109999999,50.048950179999991,0.95999899999999638,173360400,4,2018,2
0544b8803b145cdae41714152512b265efe15c51f66e90054bfa16411d48c5a0,0.29441533814613668,0.25552322184393628,19.0020357,127.07325233349408,108.29512358254092,19.164642000000001,12,18.776332547225451,18.99371637993,19.191071000000001,19,0.019651230111772802,3,19.089642999999999,55.551318801351563,65.930767917094869,19.115821400000002,19.04506426,0.1910710000000008,199326400,2,2014,0
055c85b847f23f912daed5dee36e96744d616bd5002881f7793b52fa2e86b75b,0.72481860080592153,0.80308722829260526,25.709124899999999,-79.223544623085516,-90.009496286370052,24.165001,19,27.965524300525548,27.018855338943741,24.662500000000001,23.875,-1.0246558610792,1,24.602501,32.089682466745558,32.080270718823314,28.05982496,27.734249920000003,0.78750000000000142,212350800,1,2016,2
056e3b9071a0cf6d8f1468e7dbe0d1165aa72cce339fa104fe9f606b5900367b,3.1545664012348427,3.3696639602546687,166.60299989999999,160.50515304663335,121.50592129388713,173.5,8,155.90495729595574,161.31051298498431,173.85000600000001,172.11000100000001,2.8955277489035893,5,172.479996,67.425497713134988,71.896323128270922,150.41989961000002,160.27659978,1.7400049999999965,55962800,0,2023,0
0577113a0d504fb921f6a848ce6302b69f0ee410cf12d089aa5ef24122a50c5b,4.3621282859577013,4.6452646477045203,173.40999984999999,-190.22567337547159,-138.48757185828109,161.61999499999999,24,160.53386059742914,167.52691386615194,162.300003,154.699997,-1.6785541230289596,1,160.020004,34.363019716854609,19.276082009858438,158.02230010000002,168.58160030000002,7.7100069999999903,162294600,0,2022,0
0586db86c0e918c35d5c024e50b5193f1c2f7a9e0d0632c7892f7733d2b5ef4b,2.8382374028167558,2.7781208767007044,165.4824998,81.06410302607847,40.114887548124372,167.449997,3,154.97121811339443,160.06789192087612,170.91999799999999,167.16000399999999,2.511361860545037,5,169.5,59.018935311023739,55.200275974997659,149.58429964000001,158.91979988,3.7599940000000061,65136000,2,2023,0
0587cff36964750bdc2e1167dc7c1acf100b0b1bebf8a42bca218b17c7ce4386,0.53450460980913628,0.57058855752333848,31.613000150000001,149.88804525333555,93.847370493017493,32.6875,21,31.368738194750481,31.797543653255609,33.229999999999997,32.580002,0.13614880236619339,7,33.212502000000001,60.009451386003441,66.908358675319789,31.82402497,31.976649999999999,0.64999799999999652,307025600,1,2015,0
0597448b20f59397253fe77bf3f099df5d9c7aad0ad16ad60533d9036cd88f57,4.357119502239108,4.5319442340926059,154.93349925000001,-55.811581050130215,-33.086188643855529,151.759995,27,156.39518477057561,156.79777237164865,154.720001,149.949997,-2.5892383732843882,9,152.740005,42.453491907036813,41.695800404794603,151.83660022000001,160.31159975999998,4.7700040000000001,84442700,1,2022,0
05b4d515ba296b44c25eb8221c19354b10cb5ef45e2c0d8cf86dcaf9bd83efc7,2.9098368906831107,2.730352005449749,127.97549979999999,43.468877939809822,-104.9909581093536,133.5,21,125.53742841076284,127.74192069926866,133.75,131.300003,2.70729063299936,4,132.36000100000001,60.644808839156802,61.925368258009513,128.16079995000001,126.44379961999999,2.4499969999999962,68847100,2,2021,0
062c03110a57918655c259a6b86947bc1bb82d090481ffbc4fcdf2ecdf899310,1.4654628377389527,1.4059890750214217,43.167000450000003,-118.11183603424764,-127.16981715487768,40.222499999999997,19,48.930896196766767,47.193876936309394,41.862499,39.772499000000003,-2.1930417333461421,12,41.5,30.573388587628955,26.628666025952484,51.603350220000003,48.850600120000003,2.0899999999999963,196189200,2,2018,0
063bce9620df6db25e3b73112799ad2a86605453db45fbbea54465fdc340d666,3.0632512882420948,2.9201735000654758,125.51749959999999,107.95759717995163,101.19511980847813,134.5,15,124.84147556400728,126.67606640717192,135,133.63999899999999,2.3994324335686628,4,133.820007,64.268742510126856,70.846028989688008,127.45469985,126.63159960000002,2.9700009999999963,89347100,3,2021,2
0673561cace9c6bf84260a3952ff4408ee5d9307a7a085d4aa442714428ba122,0.41659291564721951,0.35576295708247418,32.169124799999999,-59.138501779385365,-16.44304565862485,31.7575,23,31.246660714018333,31.948056566126027,31.9025,31.719999000000001,-0.1140142535301791,6,31.870000999999998,44.988182233334129,41.893792764563869,31.74877489,32.09369994,0.18250099999999839,121075600,1,2015,1
0696c2d34022fafd5df7c737cc8dad9e47ed901c106432770644e42e57e11a96,0.7064837153119421,0.73078765376634969,27.5198751,101.30867276658802,112.62703053777588,28.100000000000001,22,26.69662160931718,27.467931997009583,28.1175,27.43,-0.1372970280813596,1,27.565000999999999,55.263003206133163,63.002881748546152,26.762050049999999,28.03570002,0.7299989999999994,215185600,3,2015,1
069a7c0d4247d8ed4fa0cbb7912220e438258db7f1fa1caca8c6c39750bf7501,2.6285808651716605,2.7137801530763177,147.16850044999998,22.886390518942999,-36.106735644695902,148.19000199999999,20,137.43640852988389,142.65571841590491,148.5,146.779999,1.5312823559118272,8,147.44000199999999,56.505399690299512,53.75100054240793,135.44050018999999,142.27000014000001,1.8000030000000038,60549600,4,2021,1
06a2b717f86d230a6ea9adfe0c1d5ebbb922c90f044c5e10ddca7be0b19cc569,2.7725374812649779,2.329019877796493,66.670874400000002,57.943492000039527,42.261065394886408,70.742500000000007,24,68.35114584905584,68.432837818134061,70.752502000000007,69.25,0.92125809603254538,4,69.300003000000004,56.233396375748256,62.055605617309951,71.555049609999998,68.510899499999994,1.9950020000000137,126161200,4,2020,2
06e224477a7d37d1d2c3afdfb6fdeee2ba103fcd57f6880c5a2942c4357de854,0.86435169461439909,0.86231857071161933,44.056625449999999,-206.24787148766453,-135.57069562634928,41.235000999999997,23,42.519352979330257,43.204129967364942,42.479999999999997,41.235000999999997,-0.091303839594992497,3,42.097499999999997,33.127408236087049,16.30050978586155,43.056050120000002,43.06405019999999,1.244999,164115200,4,2018,1
06e8b1235f1eee1253b49382d7d607b0994224b6517dc44330ef1da99193d2ee,3.9306071435226895,3.6074953061905961,116.8080002,-48.76161698789489,-96.20728780225248,115.75,22,106.2788810351076,114.01115107769292,118.040001,114.589996,0.81998775523861411,10,117.449997,48.727856889366073,43.00324173119364,106.03039956000001,117.4230495,3.4500050000000044,101988000,3,2020,0
06efacf2476cc1a2a2c3a9441a63e3f60b52258e16d4e286cb01e1cdd646f914,1.0009988022767515,0.92070486703466081,57.220000200000001,107.70030322920698,134.19876572528599,59.990001999999997,22,53.109647810071912,55.333580620585963,60.549999,59.904998999999997,1.4568525256896765,10,60.290000999999997,70.923724860567759,77.379135968391139,52.342500010000002,54.780650080000008,0.64500000000000313,82293600,1,2019,1
076aa85597c12472404d7b1c725a8b70bbbe6251a302f6335855a9b52ec0f838,0.60684007064079404,0.58364975405197284,31.999125100000004,115.81641382700769,119.85663334084072,32.547500999999997,18,30.615751158582924,31.570724922979451,32.68,32.090000000000003,0.097098493115275603,5,32.095001000000003,57.718595561702962,65.191123149208522,30.608299970000001,31.659650000000003,0.58999999999999631,203531600,0,2015,2
07b786107c56b0a5b8c5a2837b86c03dc08b3841e001d7a6dc159ebaa6486856,2.9590987453760111,2.5142996022416524,65.630124450000011,18.013278564424446,-114.40006509628654,67.092499000000004,21,68.278875748840392,68.292750807990743,69.3125,66.357498000000007,0.7562506040818846,4,69.069999999999993,49.734894005136354,46.442026495945683,71.468249599999993,69.18219938,2.9550019999999928,180991600,1,2020,1
07eef7dd88f027fdf590d8c1eedf53e097aac4cd544c9972721a15c15c28b820,0.64272322294824591,0.60512644899847545,47.449625150000003,202.92147852285908,115.23959139652288,48.552501999999997,26,45.780987602123993,46.914006206134985,48.990001999999997,48.402500000000003,0.43898193579938999,7,48.652500000000003,62.99500763289408,69.103411966600888,45.427825109999993,47.250199979999998,0.58750199999999353,76304000,3,2018,0
07f36d435d2c27a7067d9f1653fd1ff06498722810d3a8598b3a2f232fefacf4,0.62341684827213151,0.60118460468437163,31.357749900000002,-68.714250729825537,-50.76807366623725,31.0625,1,29.495549624493105,30.764676159987705,31.280000999999999,30.774999999999999,0.0071377145289445998,4,31.204999999999998,47.81598631058749,44.464641547611869,29.475649929999999,30.936799860000001,0.50500100000000003,162485600,2,2015,1
