row_id,Age,BlastFurnaceSlag,Cement,CoarseAggregate,FineAggregate,FlyAsh,Superplasticizer,Water,ConcreteCompressiveStrength
070b49524c09676ddd1ee36a26369eac5cce8422cf4974388b7846f8bc97ee22,28,184,155,880,699,143,9,194,28.98557104
070c924af7646ed7eda0bdf201a5756dc96f6f8a2810280f7288c75a0714b355,7,106.3,425,852.10000000000002,887.10000000000002,0,16.5,153.5,49.201007359999998
07139189ea07e93efc96e739ec4a344007c3509da9cccbbc4b85fafdea19302c,28,0,238.09999999999999,1118.8,789.29999999999995,0,0,185.69999999999999,17.576122192
078359104d37811cb49ed88bf9e4a37c1311cdf6f7c26e6c3becac5dff4ae7a4,28,189,362.60000000000002,944.70000000000005,755.79999999999995,0,11.6,164.90000000000001,71.298713159999991
07a7aac14445d18d9a6082cd987a3946af64e47765887111b12958bf8e28fa4f,28,0,299.80000000000001,878.20000000000005,727.60000000000002,119.8,9.9000000000000004,211.5,23.835874795999999
07b263801261036968be5b3e61e365b2dc77304c22ca9c81189e67d3c6f198ff,28,145,153.09999999999999,1001.9,688.70000000000005,113,8,178.5,25.559564796
089ab73d5f82019a731c37eec085db093ffd493a2f7a37f04c8e31320ff27f9a,28,129,280,825,805,100,9,172,52.820756359999997
096e54f8438817749a3f5dd614992ee7d597247aa6e7210d4b6bd2cf7c201c27,365,190,190,932,670,0,0,228,53.692254023999993
09955dd32a34c7c86b06f4037ecd4c0ff750689b7eebe339337cc3a19dafaa0b,3,22,424,882,750,132,8.4800000000000004,178,32.011385715270677
09b3f326f57173dfaeacd79996eb39aaa9e1bad9af92267d036f6e6ddd81379b,28,0,212.52000000000001,1007.8,903.59000000000003,100.37,8.7100000000000009,159.31999999999999,31.640053640000001
09de25407714ef50a3be4292be3012fcc18e5f88c752a3083c7b26b07cb25ec0,28,141.30000000000001,212,973.39999999999998,750,0,0,203.5,33.003837167999997
0a5d28ee8fb3795067234821f8ef28394e93bb192d9ec2526bda926fb5514bef,90,0,255,889.79999999999995,945,0,0,192,21.859147104000002
0a92e7dcc6c204c4afcfa0973924b0ce051c854a01529d19e40c5a88a6dac110,28,190,285,1031,685,0,7.5999999999999996,163,53.579179959999998
0ab808696f6a630313c6d5bd5901bf99f90ea3f04f82d1271843d53bc5975e79,91,200.90000000000001,286.30000000000001,1004.6,803.70000000000005,0,11.199999999999999,144.69999999999999,76.800731639999995
0b01a846a15c298b9b8081408551219326aaf13d0ac4ba39e284c48db27f2682,28,187,366,824,757,0,7,191,65.907010839999998
0bc99c2a9a889558dcb6d621ea8eef3607a5de4093184966f3e4bbebac285502,100,0,218.84999999999999,1078.7,794.90999999999997,124.13,11.33,158.49000000000001,46.229365799999997
0bd20656c1c285233ffeb5ed7a1cdc520c8037f2f078728d92861878514824e9,56,128.5,165,1005.8,746.60000000000002,132.09999999999999,8.0800000000000001,175.06,53.723969920000002
0c06991a1265ed04e78b9aad9a0d856cf4564d1d819039ec651d5ed83aeca944,270,0,540,1125,613,0,0,173,74.166933319999998
0c1be1597eec7d0c0cabb9cf20ead2e14ae626b7a0af6140853243850655ca86,56,0,251.37,1028.4000000000001,757.73000000000002,118.27,5.75,188.44999999999999,36.969703119999998
0c6fa2f3cf0012c9eb2e64aebdd8d1c4551414dadc9edfdc5623481320e397d6,56,129.80000000000001,178.03,1007.3,746.79999999999995,118.59999999999999,3.5699999999999998,179.94,48.587373720000002
0c80b0e3c06bf370d87ed0712de0419ab2984f0c74d936f65c1a216cfa0c5822,180,47.5,427.5,932,594,0,0,228,41.836714204000003
0c851e44fe8ea7b73df125a065186d7b30314a8ca5c37e5917811fa32f65c904,28,196,136,847,783,98,6,199,26.965406359999999
0cd192f884eeed3ffc26a845792f65e38092ca9cea5a2f32371b17616cc87775,7,262.19999999999999,313.30000000000001,1046.9000000000001,611.79999999999995,0,8.5999999999999996,175.5,42.795775319999997
0ce4fd9c2b5f5639d686cd56d40c42bcab849b0eb805c868b2c11180601170e3,28,24,446,967,712,79,11.640000000000001,162,51.021223999999997
0d13ea5a5ad17c5ae277e248f04a52363b3e99808297229325a281d3edaec803,28,133.69999999999999,289,924.10000000000002,760.10000000000002,0,5.5,194.90000000000001,46.247292176000002
0d2230455f1714852b37866dbba07c90fc4dd206c13f91665825edb579bc8d0d,28,0,336,986,817,0,3,182,44.864203320000001
0d601b793cb204d10a7953ff17f444042ada391dd60167bb2cddcb9933750a21,56,20,387,938,845,94,14.32,157,56.337083960000001
0df708d085e48f0b1bb73b65302fcdb0c78eeea786f4d11524e8c9242040f1a1,28,153,102,887,942,0,0,192,17.275510655999998
0e3b1f125fec6a45de4636d952d1ac4e9ebc198b092e24cbf25a739dc725c8d7,7,157,236,972.60000000000002,749.10000000000002,0,0,192,20.416073835999999
0efd92e6790346078fd21430cf85fb1ebcc7cc3f414f9ba3e3d3c8c9efa9e9c7,7,0,475,932,594,0,0,228,38.603761239999997
0f0b4394456c533802f62d8416a575b625f7803a625e4d14ec01fab2d908e90a,3,189,362.60000000000002,944.70000000000005,755.79999999999995,0,11.6,164.90000000000001,35.301171199999999
0f38a721d21ab2d1657a5d0201a187c5d8218b5f9912590b6a88ebbe9acacabe,56,189,362.60000000000002,944.70000000000005,755.79999999999995,0,11.6,164.90000000000001,77.297154359999993
0f855b7b911de577b96b7876189e474c2fde690aeceee785fd747a4b4e6869f3,28,111,264.5,832.60000000000002,790.39999999999998,86.5,5.9000000000000004,195.5,41.542307952000002
0f861ab9cc141463601677f0da5a767102673530ad2f77d65c2b4fb8b622402a,56,0,246.83000000000001,1086.8,800.88999999999999,125.08,11.99,143.30000000000001,60.322255239999997
0faa22cfe4de440482545b4a304e517b3310d1d9cb2b83e57a3ee5fb34a37336,56,0,277.05000000000001,973.89999999999998,875.61000000000001,97.390000000000001,11.83,160.59999999999999,51.03501352
10a043d16c56557224c1d65d2f0e05f5d3a097bc5d96e5e7311638ab058e897e,90,0,331,1025,821,0,0,192,37.914285239999998
10a0a278ac1ff49d8d46857a287216d51112669e179c44623c4dfa76e3beb143,28,239,153,1002,684,0,6,200,26.855090199999999
1150974d439c46183a7c86258a58b82f67c7fdc2af127a9a92ef31100a44a333,28,128,160,824,879,122,6.4000000000000004,182,39.396658639999998
1180a9a0aa1f9267850f5bddc7583fe1ecd236cc2c29fcfee9036f5992347101,90,0,480,936.20000000000005,712.20000000000005,0,0,192,54.315540327999997
12113b1316653505aa584e970018de1add15f8cfcc542a49b92e75699549c78f,28,0,381.39999999999998,1104.5999999999999,784.29999999999995,0,0,185.69999999999999,22.489328168
1220a47650972fa21388d24cbc6f9cdab6e98079dd6bb555032b2942e7c17dac,100,0,194.68000000000001,1006.4,905.89999999999998,100.52,7.4800000000000004,165.62,37.342020159999997
1263233bbba0bc72d24a94d2f9cbe74a6eff3be6656a5694496615831f93c45a,3,212.5,318.80000000000001,852.10000000000002,880.39999999999998,0,14.300000000000001,155.69999999999999,25.200347799999999
12fad2c3c52eab8b7681353dcffa9e4ca4be526f53c3de822dfe409b554d19cd,28,190,162,838,741,148,19,179,33.756744959999999
1330f0089d56a1f84acdb166a334221e15078ccc301e1beed9a37b30b866604f,7,0,200,1125,845,0,0,180,7.8393421199999986
1382856c5650b25b49ae047beefd8c2ff67290e9e810c5fc6603ef805ec464b0,28,0,339,1069,754,0,0,185,31.84000168
139ab181f7d03e2aebb380025a90d2a7ed30d3f12a77bd43718162fd727d8409,28,0,144,943,844,175,18,158,15.41668336
13b57f98356641429049ca2c54bb4f7a8f2605c99fca4acdd2ed82c9836d5e57,7,0,252,1111,784,0,0,185,13.71367764
13ca7e2c29b065d30cfff4fe9e80ab65f99c19389e1b0138a012e747173b866d,28,186.69999999999999,159.09999999999999,989.60000000000002,788.89999999999998,0,11.300000000000001,175.59999999999999,32.768036376000005
13d62e4150cf0a1f0403111241bb3d0c10c397aed5ba3bd6ffc510d525b63ba0,28,162.40000000000001,108.3,938.20000000000005,849,0,0,203.5,20.593958644000001
14074f8e8dedaf658461baa45ed413ce398ca1019fc5a14474c305ad44be79b3,28,0,212.56999999999999,1003.8,903.78999999999996,100.39,10.369999999999999,159.34999999999999,37.404072999999997
14080b0bef14611fcf4b07e9352e6a9ee37a2a5e7ffe4a2eed7cceae19e2d022,28,145,153,867,824,113,8,178,26.22766704
1495a4cbc6d23b2b474fb9c587b89568e29df577b766064d620c52876a398632,3,0,310,1012,830,0,0,192,11.85209244
14c7ec81d75311d8bfed624494578fdf6acf272e590554309031af0be967230d,180,0,310,970,850,0,0,192,37.328230640000001
15b4575796b58b889bd6ef2b5f4da70b4c4dcc45580294785af43f4787c80beb,3,26,491,882,699,123,3.9300000000000002,210,25.609108569458641
175f5069ae40fe6faaf6c3303026a00587f9e82f43b986f1777b474d742b54de,100,128.5,165,1005.8,746.60000000000002,132.09999999999999,8.0800000000000001,175.06,55.020184800000003
18076c09a7832d7a41251b6f30bfba3430ba92a9c649c4d54a0bbc7213609b41,28,170.19999999999999,143.69999999999999,814.10000000000002,805.29999999999995,132.59999999999999,8.5,191.59999999999999,29.870858223999999
185420a134ec2c2b4efc98845685c998eb8e98f753feb65b3d814ff9ac74c593,28,0,190.34,1079,798.89999999999998,125.18000000000001,9.8800000000000008,166.61000000000001,24.848715039999998
185c55625557d835c59ac64ea5e82324babbe3e38c113980cb25931fd6471d8f,270,0,500,1125,613,0,0,200,55.158079999999998
1874107161b610a5a9c9b063b1c638b0e1ca783ce8a0112d20844320e8f0373c,28,0,194.68000000000001,1006.4,905.89999999999998,100.52,7.4800000000000004,165.62,25.72434956
18f3068e99b2bd9cedd970103b80e96c66dc1506a951d62af0b4d52f68db8c40,28,177,439,884.89999999999998,707.89999999999998,0,11.1,186,65.996642719999997
195906fb2db59f5ab1defb578ed0a44ddf89119282a7d2717630e668d14c8270,28,183.90000000000001,155.19999999999999,879.60000000000002,698.5,143.19999999999999,9.1999999999999993,193.80000000000001,28.991086847999998
19ddb0bbd4b2e2e60eac33d262ba7851fe417745b6e5dd5dc5c769c01c7aa68d,28,0,310,1012,830,0,0,192,27.827251360000002
1a1fcd042bae904bd50a98a2298ac82504b0c86fddb4f25cbfd6f2617e97d0e7,7,166.80000000000001,250.19999999999999,977.60000000000002,694.10000000000002,0,0,203.5,19.350143939999999
1a32febeb290bd2efda0461b5397aeb83c5365a8e923d7c185596de6f4d2561a,100,0,229.97,1029.4000000000001,758.59000000000003,118.31,4.6299999999999999,195.47,35.342539760000001
1a3fea72b9b62abe13030a72f22228d5d1244e774351ef869f96fdca37b4e48e,7,238.19999999999999,158.80000000000001,1040.5999999999999,734.29999999999995,0,0,185.69999999999999,9.6175007239999992
1a602b9ace2546f766eb34624e5ea28e3af20218379c9aa0428cc7f3f9ddde2d,28,129.80000000000001,178.03,1007.3,746.79999999999995,118.59999999999999,3.5699999999999998,179.94,39.162236800000002
1ad015b74e96a6ad30b2ac39e892271c9537bf59501f6331dfd95e11a7174510,14,129.80000000000001,178.03,1007.3,746.79999999999995,118.59999999999999,3.5699999999999998,179.94,34.239378160000001
1b37d0d5924a4d0bd98f0736613356178268d571dcdb2339f6546e1cd28ec1a0,14,0,212.56999999999999,1003.8,903.78999999999996,100.39,10.369999999999999,159.34999999999999,25.372716799999999
1bc94bf85bb3e0bcce6fec9b7331b61df2293367ee30b627fa5112e35d66254c,7,305.30000000000001,203.5,963.39999999999998,630,0,0,203.5,19.539060364000001
1c146edebe1baa11280d8911c88add2ea29afb47dc1123d2ac87580c6dc4aba6,3,20,387,938,845,94,14.32,157,22.752707999999998
1c30a30884d978ae8b87e15848d4bf983c4ae39de07ba1de9e926cc995c93628,28,116,145,833,880,119,5.7000000000000002,184,29.15794004
1c925e71d64c4c4c402a32b24964f1761767a27204cf0ad6e1200734adcf907c,28,187,167,898,636,195,7,185,23.890343399999999
1ce133a42a33bf72a3062e4c811787a76187637f856537a5ee98f09ae23bc05f,3,0,246.83000000000001,1086.8,800.88999999999999,125.08,11.99,143.30000000000001,23.524921119999998
1dace74db1476c0299e79bf0bd74d92fc386ba715830dc410d8e673e4c6c2aa2,28,0,313,1000,822,0,8,178,25.096926400000001
1dc3beec7cdbbc43010f6df76ad1e317a8dd57956e0639e41af87d59701e1759,7,20,387,938,845,94,11.609999999999999,157,41.665034679999998
1df7c76a738964cc8d823971ceb501f97e5f374812d4444881da1c3763ced783,28,135.69999999999999,203.5,1076.2,759.29999999999995,0,0,185.69999999999999,22.629981271999998
1df7d147d20fc8f88c96aab61bada5f0aeed7dbf42c7e0b463d6ebe2381f4f59,7,192,288,932,717.79999999999995,0,0,192,23.523542167999999
1dfce05d40f4ea0db44a7a825cebe50596f65b7924015dab0434811b4ee9d41c,28,0,314,925,783,113,10,170,38.45897128
1e2603fdc05a57e9adc0e73af5e92c99cc205064181b6217fa7ee1f1a060b8b9,7,183.90000000000001,122.59999999999999,958.20000000000005,800.10000000000002,0,0,203.5,10.354550568000001
1e2b093861479331c145f4390d87d0d9a964aa6447be59a2f2be99b8355b0c70,3,189.19999999999999,374,926.10000000000002,756.70000000000005,0,10.1,170.09999999999999,34.397957640000001
1f531cf68cdf456a28e460a07785af700b1ed75a0ca452517983151afd95585d,14,0,339,968,781,0,0,197,27.041248719999999
1f67417c2d9c28201ac5aa80861c2f9670efc7e5b4d7080f70f7f21fb2221a0e,28,50,450.10000000000002,1124.4000000000001,613.20000000000005,0,3,200,39.375974360000001
1f8948d7fd844fb63ce318d01d799c48e834606c3142c06196dc1c3b9eb6e03e,28,305.30000000000001,203.5,963.39999999999998,630,0,0,203.5,41.684340008
1fe95cf684ea340d60a657ea629134d52930443265d4585101487b671ece2a9e,7,0,252,1111,784,0,0,186,11.46598588
200ab11316ecc4c91d204bb73e36d87a4b73813e95635de95aacde8596cd1d1b,28,214,157,819,704,152,9,200,33.053479439999997
2079664e89adf8f8a88308375c4efafb5480a671112f1770feb6591099e699fd,3,250.19999999999999,166.80000000000001,975.60000000000002,692.60000000000002,0,0,203.5,6.9023442360000002
20c38687367b64faa093817ba6b0dad6cc4b20940e46911eb4efa0b710a93782,91,117.2,469,852.10000000000002,840.5,0,32.200000000000003,137.80000000000001,70.698869039999991
2161d6c59b68d476afb7b0a01336a5f6f9c40ab2dc840a843a1a57a176b5cb0e,28,175,148,1000,828,0,2,171,26.917143039999999
217e77ad0449ddee7a46e6aa50f5ce828094ca4d7960fb4b69e918491bc1fb0d,56,20,387,938,845,94,11.609999999999999,157,61.459890639999998
2183169a0c7f887d09b846b7c8e83d0b6db3cf3613c8fb1556a237213a3b3021,28,200,133,927.39999999999998,839.20000000000005,0,0,192,27.874825204
226760b38dca5b74b8df4bc227f51df4174198c5b42cd13d8f642b9da359e2f0,28,0,151,991,772,184,12,167,15.568368080000001
22b3107852e7716fd63f2e01c0ed5b0d73e3199f1e8062b15cedbe034c7a4952,28,0,255,889.79999999999995,945,0,0,192,18.746162964
22dc08b4c24ee342ed9de5ae6dd8b06635ee2c2dd122240f9d0095a432e413fa,28,45.210000000000001,182.03999999999999,1059.4000000000001,780.64999999999998,121.97,8.1899999999999995,170.21000000000001,31.267736599999999
233b3f9799b0faaefa1fbc755675f8c4f6b98dc04f70916b3e2c90ceac34918c,3,0,190.34,1079,798.89999999999998,125.18000000000001,9.8800000000000008,166.61000000000001,12.5484632
233f4c1588ad969bab3e5e439f4162c257f0adcfc2ae4a1749eb0bc7b2188689,91,212.5,318.80000000000001,852.10000000000002,880.39999999999998,0,14.300000000000001,155.69999999999999,68.099544519999995
2417c6cbd55351e943aeee08393cc6f0db408970f48f31a716ea0190da01a476,90,173,116,909.79999999999995,891.89999999999998,0,0,192,31.023662095999999
24251c4d908259c4962c2b008c29692451b0c3bf4d754f5711bc973fae6c79c3,14,0,249.09999999999999,987.75999999999999,889.00999999999999,98.75,12.800000000000001,158.11000000000001,28.682201599999999
2448c831a29e48cd5c87b270502743ca6febc1ef947a512d07bf3e2fc924a2f0,3,203.5,305.30000000000001,965.39999999999998,631,0,0,203.5,14.143910664
24b614496881f140144f7b0255a4ce0075bc8bfa347bd240d19f058061b25978,56,98.060000000000002,213.75999999999999,1066,785.51999999999998,24.52,6.6500000000000004,181.74000000000001,47.132579360000001
25351732f9eee1532de05683e80e711daa1ac5a3860a408692a1f624338eb0d6,7,158.80000000000001,238.19999999999999,1040.5999999999999,734.29999999999995,0,0,185.69999999999999,15.691094808000001
255ee89dac3a8edf7787ae56c725a25515424646d697e6b65a7a641081b4fa39,56,0,252.31,987.75999999999999,889.00999999999999,98.75,14.17,146.25,55.82687172
25667202a9c17f580e74e948d5d541b0f7671a653d335bfcf97e48718d0adec0,56,22,424,822,750,132,8.9199999999999999,168,74.364911458120403
257185c3c9b83aad5dbaf5e82b5ad88ebd93055b0c75c2fe4927545fe622bf86,7,141.30000000000001,212,973.39999999999998,750,0,0,203.5,15.0305768
2579e3135139615fdda9d3189dba10a5bf7b1fc154736210520da2a80a604260,100,0,251.37,1028.4000000000001,757.73000000000002,118.27,6.3499999999999996,188.44999999999999,44.209201120000003
25db4d9b9ba3744a07a2674d1734a361da4a597586108cb3f4121513c14df690,56,15,284,842,801,141,5.46,179,44.520450284729314
269b544a37eb9e06a0a36d1c0d3cd285ad91b12b99b687b0cb7518cfb3cc72f4,28,112,266,910,745,87,10,178,39.417342920000003
27d82447f2c9c11f159739c43ce8fd3b47b8e07ebc418af934574bb77dff946b,100,0,297.16000000000003,1022.8,753.45000000000005,117.54000000000001,9.5199999999999996,174.80000000000001,56.7438748
27e971395787d644451373bb3d77002cad5fb85d74a6c7f0c6a7823434711d9e,14,98.060000000000002,213.75999999999999,1066,785.51999999999998,24.52,6.6500000000000004,181.74000000000001,17.836744119999999
283aed3e6bcd43301c55d0fe7de5a8e02e8f4a8fc3b9968b2f311dd7b83d650c,14,97.819999999999993,277.19,1061.7,782.46000000000004,24.460000000000001,11.19,160.69999999999999,47.711739199999997
2843e3456379eefecd3061f79b3f512648551de5834ea5fa566ce877247ff3ed,3,0,252.31,987.75999999999999,889.00999999999999,98.75,14.17,146.25,21.78054684
28afdb6329aa240d774a534adc063c770e861bef0e6137cf15d7cde6547e71b4,3,106.3,425,852.10000000000002,887.10000000000002,0,16.5,153.5,33.398217440000003
28b998875652ecdac296259c589fb86b8894e1f108361b7416b89a9c0314e5dc,28,190,190,932,670,0,0,228,40.856968807999998
28eff72b63e1b8dad4619c699b0c2cc0183570d7e1318993750f78b38b447ddd,28,0,350,974,775,0,0,203,27.337723400000002
29098abe7856d52a49ab77564c5dc61d7fa98513eb3cbc9cee12a04056e2513e,7,135.69999999999999,203.5,1076.2,759.29999999999995,0,0,185.69999999999999,11.957582267999999
2916a796c720f9592df232139a2ef3428050e74cc35e1c3cc699f0dccdba1582,28,0,333,931.20000000000005,842.60000000000002,0,0,192,31.966865263999999
295b827b6fa357aaae8cb669c4e6b552eb6c289dfe8b6777dca66f67a9a619b0,3,45.210000000000001,182.03999999999999,1059.4000000000001,780.64999999999998,121.97,8.1899999999999995,170.21000000000001,7.3153403599999987
29f5a4acb4efaf65e08c818c9f3413f563804eb32149562d0af077b839bfaaa4,28,192,288,932,717.79999999999995,0,0,192,38.804398756000005
2a25b4e7f55626b533b40175a435d80af13bb55f33149107d0ed8b7498c09216,28,237,150,1069,675,0,12,174,37.431652040000003
2a5c42877084a2331e10b67d617e95c896fbd701c3d43435f4598063a4533315,28,0,397,1040,734,0,0,185,39.093289200000001
2a6d2cd068c3b00b3bae3221fd523e9b8dfe829ae8711596b969faf0abd3ccfb,3,288,192,929.79999999999995,716.10000000000002,0,0,192,12.788400847999998
2a7fa12963aeae4294a38abded3ce3f8c8571da703a22bdb1db9c3e5a5d1bdb7,100,0,212,1085.4000000000001,799.53999999999996,124.78,7.8399999999999999,159,47.815160599999999
2b17837a6639d356e8a3b73ea1b48d02db8701ea90732ba6197792713a9cded8,28,0,298,953,784,107,13,164,35.859646759999997
2b85215998d38e6def201434d8d874babb8c072590463f26330498c202420bfa,28,0,317.89999999999998,860.5,736.60000000000002,126.5,5.7000000000000002,209.69999999999999,40.062002980000003
2ca3838aef9bcf8a9262e5399c59817acee592a2c48e008893b8432566f57d62,56,200.90000000000001,286.30000000000001,1004.6,803.70000000000005,0,11.199999999999999,144.69999999999999,72.994824120000004
2cab2d208232cd0f7ded38c07bd78f1f315012b7f5e929888434176cfb53a096,28,183.40000000000001,154.80000000000001,877.20000000000005,867.70000000000005,0,9.0999999999999996,193.30000000000001,23.786922000000001
2cd11d1d657ac0943a8a66c2f59c1abd32e989628302d395474aa6e785633686,7,0,400,1025,745,0,0,187,30.143890720000002
2cf93e90406735e85ab4248a98a8665c05ea16e78302c0a2431cfeb9aa177173,28,183.90000000000001,122.59999999999999,958.20000000000005,800.10000000000002,0,0,203.5,24.290928955999998
2d99fa378296e2b860bbeec29a85b8073b1f6f3197e4ac6d4c12d91789c30a55,28,0,277,968,856,0,0,191,25.965666160000001
2dace4b3abdeaa49d2636d7d66cb649f6bb5a2311205822f040d16462400f437,28,98.060000000000002,213.75999999999999,1066,785.51999999999998,24.52,6.6500000000000004,181.74000000000001,40.230924600000002
2dbd4c5f9957b1f98e2b335a9841c03db29f8f93433ae8c275763dbfd3529ae8,90,190,190,932,670,0,0,228,42.326931639999998
2dca916a7348728de04c5abcd549fd6163e7bd4f1a550e524bfafb790b80a9ca,270,142.5,332.5,932,594,0,0,228,40.269535256000005
2dfb20c1d7b232cf036a5a74da09e4acdf065d3fa429e8ba88ce57d083096210,56,0,251.37,1043.5999999999999,754.29999999999995,118.27,5.75,192.94,39.265658199999997
2e69c52d45df40724d45199e013f891aa2b81a5fe3c2d9a80d133d87e0c51a65,28,0,296,819.20000000000005,778.39999999999998,106.7,10.5,221.40000000000001,31.420110796000003
2e946f88e9bdba71a867cae845ff9ba59ef5d0d18d3067d0b79c4e9e019f7403,100,0,213.74000000000001,1053.5,776.35000000000002,174.74000000000001,10.16,154.78999999999999,50.076641879999997
2ecfc718e182feb356a3a6ae9f9ac9f608782ee20927747414f2daacf749865a,56,97.099999999999994,388.60000000000002,852.10000000000002,925.70000000000005,0,12.1,157.90000000000001,55.19944856
2efb0c7fe0748b19e4c53bd1965dd3a1aee6ac0509c4256e1e6b0cc6d3df0a6d,7,189,362.60000000000002,944.70000000000005,755.79999999999995,0,11.6,164.90000000000001,55.895819320000001
2f0c891b90da7b7ed5b2bb8c79c0143027f7e9b3a9fb86124685fed55072a034,28,230.5,145.90000000000001,827,871.79999999999995,0,3.3999999999999999,202.5,32.720462531999999
2f10f56f32bd263bdbb3e8868e64e1b75ef2caa3de3401e40f311aa70ceaf0f5,180,0,350,974,775,0,0,203,32.72253096
2fd3dd4cc7b4de17d1e4e52eb43db15dfd3dbceb75ef96943ff0cf61537d0cf0,3,102,153,888,943.10000000000002,0,0,192,4.7822055360000002
2fe3f931e9c91d0a53c62241c87a22278748d07e88a4355278785087497b45d1,3,13.609999999999999,172.38,1006.3,856.39999999999998,172.37,4.1399999999999997,156.75999999999999,21.291018879999999
30cdceca2d2474da4b3af9fdca6a7490d66352e4df57ec0f1ab8996a439c7160,28,0,296,1085,765,0,0,192,21.649546399999998
30f36ea9085f9dddcb18baa9549ef21ae3a079bab64ce684d2d5491383a47a40,28,0,304.80000000000001,959.39999999999998,705.20000000000005,99.599999999999994,9.8000000000000007,196,30.123206440000001
