row_id,Diameter,Height,Length,Sex,Shell_weight,Shucked_weight,Viscera_weight,Whole_weight,Abalone_age
00dbf3cdd6930d471660199b8d39cd211bd1b9dbf27b8b955a06e08cc584253e,0.47999999999999998,0.16500000000000001,0.60999999999999999,I,0.33500000000000002,0.42149999999999999,0.26400000000000001,1.097,14.5
00f0c0e0d96a6cc635939afcf71acf631f32fa9e7533ad0c5bfd4f0a49decf86,0.46000000000000002,0.155,0.59999999999999998,M,0.26900000000000002,0.28499999999999998,0.14899999999999999,0.66549999999999998,12.5
010078b9124b0a1034e6c0145f4431504fdd8331d3750d07527d7ba9924cdb33,0.46500000000000002,0.16500000000000001,0.59999999999999998,F,0.26200000000000001,0.309,0.246,0.88749999999999996,13.5
01039b77a9512529c79cf33f58fd5a98be786e5980845101e4703ff0d57056d7,0.435,0.13500000000000001,0.54500000000000004,I,0.22700000000000001,0.372,0.14799999999999999,0.77149999999999996,9.5
011a4210f131c2e6e1b97d6c1d5c63a8d44c92ed60a0530da7131084eea86e3f,0.14499999999999999,0.050000000000000003,0.19500000000000001,M,0.012,0.01,0.0080000000000000002,0.032000000000000001,5.5
0170b4bb43a8aede0bb294806b46ce49d16c49fb5196891dcdc1cb4ed9cbd3ee,0.495,0.16500000000000001,0.63,F,0.315,0.59899999999999998,0.28399999999999997,1.3075000000000001,12.5
0185db1ae5620618e5d81022b946ee41deb469dd6f2261d3f7cb36c8456cf2d6,0.46999999999999997,0.17999999999999999,0.625,M,0.30499999999999999,0.45100000000000001,0.32450000000000001,1.1359999999999999,12.5
01acb7ef36cef35aefe376f7ea178512f565eefa5aaa1a375f5aeb441a162f3d,0.315,0.085000000000000006,0.40000000000000002,I,0.076499999999999999,0.11600000000000001,0.058500000000000003,0.26750000000000002,7.5
01b602e5b6644bb45b021d76ea4c393742e3edc7e1673415139ef0ec5d7c1f92,0.495,0.19500000000000001,0.66000000000000003,M,0.48499999999999999,0.59399999999999997,0.35949999999999999,1.6274999999999999,11.5
01ddca41ea1c46bed285af38add6d7ab5d2e43cbff635d8979f0ad0d41127985,0.45500000000000002,0.17000000000000001,0.58499999999999996,F,0.28449999999999998,0.42549999999999999,0.26300000000000001,0.99450000000000005,12.5
01f13b74d0eb8c77de76753f4512ac59ef2e1c86604bb0feda0362ab446cb65a,0.505,0.19,0.68500000000000005,M,0.40999999999999998,0.66700000000000004,0.40550000000000003,1.5329999999999999,11.5
01f407d0d504b6e3ff61694d91d5b38b81b40f2d62553b6fe94ab85393856646,0.12,0.050000000000000003,0.16500000000000001,I,0.014,0.0074999999999999997,0.0044999999999999997,0.021000000000000001,4.5
020459d88b93684a568e4c07e7292698ebe6a6769dfd8d2348195e69412c62ee,0.57499999999999996,0.17499999999999999,0.72499999999999998,F,0.84999999999999998,0.76500000000000001,0.45150000000000001,2.1240000000000001,21.5
02086e80567c17cfbf26c7b269911eab35679b0fcd4d5ff5161614d557b50e90,0.46000000000000002,0.16500000000000001,0.57499999999999996,M,0.23849999999999999,0.40050000000000002,0.2465,0.91549999999999998,9.5
022bdb3405509ee36ab4c4f39e335f3d21edaa5a620d51ceabe40b977538b218,0.46000000000000002,0.16,0.625,I,0.38,0.55000000000000004,0.27300000000000002,1.2395,15.5
022ccdb21c34733ce61c783c834e9ac0aefddba8a805cde1a61c499696d3143e,0.34999999999999998,0.14000000000000001,0.44,M,0.184,0.17100000000000001,0.070499999999999993,0.45100000000000001,17.5
02342fa2b40e494614b1919be903e604230ae4f8b462b953b2ed1e29f3fc14c3,0.46999999999999997,0.16500000000000001,0.57999999999999996,M,0.315,0.32150000000000001,0.19850000000000001,0.92700000000000005,12.5
023686caa2c9320d10306e503a3ad5b753c78f00b9d4b5c964440abe779c1b98,0.39500000000000002,0.13,0.53000000000000003,I,0.183,0.247,0.115,0.57499999999999996,10.5
02483ea8678d719c45dfb02bd035aca397b685539bc81e6b30cfbb2c03910c88,0.47999999999999998,0.17000000000000001,0.64500000000000002,F,0.30499999999999999,0.52800000000000002,0.254,1.1345000000000001,11.5
02526d246a5b2982aea308391bee62ada10b3e9e3f92ef94b137106402183c11,0.39000000000000001,0.13,0.51500000000000001,F,0.1845,0.19750000000000001,0.13,0.57550000000000001,10.5
025f4f3ae9bc11f68d8399bc2b2475838a3f3b1ed853bc31425c57d6c5c4c7ef,0.22,0.065000000000000002,0.28499999999999998,I,0.029999999999999999,0.040500000000000001,0.020500000000000001,0.096000000000000002,6.5
028a7b2948c5b920f99372c30e2dedaf10cfa56c201b47222441323c58b1fe61,0.45000000000000001,0.17000000000000001,0.55000000000000004,M,0.22,0.317,0.157,0.81000000000000005,12.5
02a2469197c06f29dc5cc6f6b48a02c4044008da70d340aca85f645b2a811a7f,0.42999999999999999,0.14999999999999999,0.56499999999999995,I,0.28999999999999998,0.33200000000000002,0.16850000000000001,0.82150000000000001,12.5
02a374bf00627c98d207e57470b365acd53e214dc4108fe457e854732e9eb41d,0.46500000000000002,0.14000000000000001,0.59499999999999997,F,0.30499999999999999,0.51749999999999996,0.24399999999999999,1.113,13.5
02dc9ea48029ff3594b691150d111b879def8c8f71c7e3fbaf2f34b4538540b0,0.48499999999999999,0.16500000000000001,0.60499999999999998,F,0.27650000000000002,0.45350000000000001,0.193,0.95150000000000001,12.5
02dcdd473c0531091d3f1599571f381e7428d10684fda35f77dfea55163aab55,0.53000000000000003,0.19,0.68999999999999995,M,0.47999999999999998,0.67800000000000005,0.33100000000000002,1.5954999999999999,11.5
02e94b028b205ec6845e16397d7f4adb69221854f9f42141992823834c37b1a8,0.25,0.070000000000000007,0.32500000000000001,I,0.040000000000000001,0.087499999999999994,0.035499999999999997,0.17449999999999999,8.5
0314b004db5c3e378ed7af1dcdc104b4efad46ae4e5b05565775642d33c9adb4,0.36499999999999999,0.115,0.47499999999999998,F,0.13350000000000001,0.28100000000000003,0.11700000000000001,0.56599999999999995,8.5
0319617972eb4215c85e629c6640e57e3df62435a7fba6ded68edaf7d7ee3067,0.40000000000000002,0.16500000000000001,0.52000000000000002,M,0.20999999999999999,0.27450000000000002,0.20100000000000001,0.85650000000000004,13.5
031e7ad1f3524c29803b8f3c61688616bab80e7a8a914c4115ae8f41311bf08d,0.48999999999999999,0.155,0.625,F,0.41099999999999998,0.46500000000000002,0.16200000000000001,1.2084999999999999,12.5
038959e5fd7bc5a24a95b8b357dffc97624231ddfb24a43530f317e8124b81ab,0.495,0.19,0.60999999999999999,F,0.36499999999999999,0.46400000000000002,0.30599999999999999,1.2130000000000001,16.5
03bb773131e686e847fd1768a0baaba7a27ec1aba51af2c1beac4b9c4c0b83b5,0.53000000000000003,0.19,0.72499999999999998,F,0.40500000000000003,0.82999999999999996,0.39800000000000002,1.7315,12.5
03c58b45ba87b3f23eada3aee0439e29a78135a020f36ffe6847952ba7a0cf52,0.375,0.14499999999999999,0.5,I,0.185,0.23899999999999999,0.13750000000000001,0.57950000000000002,10.5
042978e735b535d3247808663e2f91c87ad46ea191a82465fc6db76529f3561b,0.45500000000000002,0.155,0.58999999999999997,M,0.27500000000000002,0.38800000000000001,0.188,0.88549999999999995,11.5
042b828659c1faa6f1d819a8140c4004ff90519be5ac12a5a08679abaee0316d,0.17499999999999999,0.055,0.23499999999999999,I,0.017999999999999999,0.027,0.012500000000000001,0.067000000000000004,7.5
0450dcf98c511121a1c17fdad4cdbf0fb03796c551224a74095f388464e1bdb0,0.45000000000000001,0.14999999999999999,0.60999999999999999,M,0.25,0.40699999999999997,0.1835,0.871,11.5
0453467747a4627af6b7dc6e267128cd38c145a32df564412f7cea6d93855ee5,0.56999999999999995,0.20000000000000001,0.71999999999999997,M,0.48499999999999999,0.91900000000000004,0.36599999999999999,1.8274999999999999,11.5
0457dcf3971f5861c443479bb82d8c45650a7125e3362f8f625479aa1cb34b1d,0.52500000000000002,0.17999999999999999,0.66000000000000003,M,0.372,0.58150000000000002,0.38100000000000001,1.478,11.5
046b92273b073f28cfdedb20decc2ed793944a3e0b49d1c9ee455151c8916367,0.495,0.16,0.61499999999999999,F,0.32250000000000001,0.58150000000000002,0.31950000000000001,1.2549999999999999,13.5
048cf8c3c6499f848ac431363d0d100546a74b2cd3915762d976138914567d28,0.52500000000000002,0.17499999999999999,0.64000000000000001,F,0.37,0.64600000000000002,0.3115,1.3819999999999999,10.5
04bd0f5f442663c495c2eac2ef65f99d35768450845c142679fd11d9b6b55534,0.56499999999999995,0.19,0.71999999999999997,M,0.503,1.0814999999999999,0.43049999999999999,2.081,12.5
04bfb65fff518c81bcd4b76ddebe83c2b5a97ccdde6f1cff01b34929ddaeeb9c,0.41499999999999998,0.11,0.54000000000000004,I,0.17649999999999999,0.27550000000000002,0.14999999999999999,0.61899999999999999,11.5
04c547dc34e9ebb3278b980252959688254fa9573d3aa7d64a944f10b03de05f,0.46999999999999997,0.155,0.60999999999999999,M,0.27850000000000003,0.497,0.2175,1.0325,10.5
04c7bc47b15d807e92c22f70c24a0ff6ca3d80c3f08d6e93f4bb0c102b88a823,0.40000000000000002,0.125,0.51500000000000001,I,0.16800000000000001,0.26500000000000001,0.11749999999999999,0.59250000000000003,10.5
04d9b7523e425189b6cb1464a965d3a576b23b83d092791bf39580ebdc77488b,0.34999999999999998,0.11,0.435,F,0.125,0.14299999999999999,0.10050000000000001,0.38400000000000001,14.5
04e648e7856cdedd87225c6d84eeed86787c0a6ba6221634e4c34e29fdfc35c0,0.40999999999999998,0.14000000000000001,0.54500000000000004,M,0.21199999999999999,0.34899999999999998,0.14999999999999999,0.73699999999999999,10.5
04e93e8648aa9a09c4ab6b2029bdb1f2ee7181df3e506f785d65430006f6807e,0.41999999999999998,0.14499999999999999,0.55000000000000004,M,0.252,0.32100000000000001,0.14849999999999999,0.73850000000000005,12.5
04ef986e83daea67668a7ce6054ff0a47150cc461a2d69adc0cefd7ed21cedef,0.38,0.155,0.5,F,0.20499999999999999,0.24049999999999999,0.14299999999999999,0.65500000000000003,18.5
050cad87e1a647eb46cadc98625f8c5b2b13556d9649f9c3edd4836e1aba805d,0.44,0.13500000000000001,0.55500000000000005,M,0.28000000000000003,0.3805,0.21049999999999999,0.90249999999999997,14.5
0526114292bea093296cbfac4c2767dd23e7848f7d7aa2232bbd4143baca2e52,0.52500000000000002,0.185,0.64000000000000001,M,0.44350000000000001,0.76300000000000001,0.42049999999999998,1.7070000000000001,12.5
0538aed8d560ac4f14fea680d25d7f46d348004e6a38a77fdd71cadcf2758fbc,0.47499999999999998,0.14999999999999999,0.63500000000000001,F,0.29099999999999998,0.53300000000000003,0.307,1.1845000000000001,11.5
0538f9d37b27741280b9c7cf290f144894f102300f8bf9a9044f4eb49db7497e,0.20000000000000001,0.065000000000000002,0.27500000000000002,I,0.027,0.0385,0.0235,0.091999999999999998,6.5
055fd045590481d311f3ae0ee712de72edf232b7957b30e23815599ff6555581,0.55500000000000005,0.20000000000000001,0.70499999999999996,F,0.52000000000000002,0.47149999999999997,0.32350000000000001,1.4684999999999999,20.5
055fef8abd677b7b6767874fc13cfddf866680c2975d69da7c3b6e75ee6b5063,0.42999999999999999,0.155,0.55000000000000004,F,0.23300000000000001,0.28899999999999998,0.22700000000000001,0.78500000000000003,12.5
057e4fd72ada7fcaface1efce0041569054e0f843b7cf8099180d40b5c0e0e42,0.40999999999999998,0.14999999999999999,0.5,M,0.22,0.28149999999999997,0.13700000000000001,0.66200000000000003,12.5
05c26af327577b47a3cc1ac8075003387bedc5c21926968f70035425452a1165,0.51000000000000001,0.17499999999999999,0.65000000000000002,M,0.45000000000000001,0.64849999999999997,0.27050000000000002,1.446,13.5
05cc9550b92684c4fcd80502d4950d2b5b93904adc20d03577074c86afa64e65,0.375,0.125,0.45500000000000002,I,0.185,0.23300000000000001,0.106,0.53300000000000003,9.5
05e1b57506b7ed5a4b49b9663fdad6ffb3ece04fdc89f59d18420b592a3cbc65,0.495,0.14999999999999999,0.64500000000000002,M,0.33900000000000002,0.60299999999999998,0.2225,1.2095,10.5
05f98b0f4d26f6fae6b616025a44f61dab76149a9d9bda377cc3c7eb485190b1,0.435,0.11,0.55000000000000004,M,0.215,0.34150000000000003,0.20300000000000001,0.80600000000000005,10.5
0629445455fbff01056b5625a4a52141e228c567ecaf6a18844e5e2e7787f4fd,0.37,0.125,0.47499999999999998,M,0.185,0.26600000000000001,0.17249999999999999,0.65500000000000003,11.5
0631decf2b3c645c49a44bc5c458682b80e84a7470d5ade9fd47a06ebbaa1b9a,0.33000000000000002,0.105,0.40999999999999998,I,0.11,0.1525,0.073999999999999996,0.33500000000000002,8.5
0639ba8c2fa734f24257cb7c9865459f890de1123d374e23166445fb59ca0933,0.45500000000000002,0.16500000000000001,0.57999999999999996,F,0.27500000000000002,0.36899999999999999,0.30049999999999999,1.1365000000000001,14.5
0642ef939ff13498cf9d271811ef3d9c751b5d0e988b58b18c29d7f2b22b7210,0.41999999999999998,0.14499999999999999,0.58499999999999996,I,0.22,0.28949999999999998,0.13450000000000001,0.67349999999999999,10.5
065abcd272b31b1def24d3394f64c627d9c77b213de100131adf08ed0a935207,0.42499999999999999,0.10000000000000001,0.56499999999999995,M,0.17999999999999999,0.30549999999999999,0.16600000000000001,0.71450000000000002,13.5
06d5495b1e338b1cfc751ecb44eca264249218b8b86b5d80a662717a290c76a3,0.34999999999999998,0.14000000000000001,0.45000000000000001,I,0.1275,0.20999999999999999,0.109,0.47399999999999998,17.5
06f155e25f7410bfd11eefd471654f48b4c0276656c4cc1efc21f746189555bf,0.23999999999999999,0.080000000000000002,0.32000000000000001,M,0.055,0.080000000000000002,0.0385,0.17999999999999999,7.5
06fb014853a2a1350915e7331c82348a5091253ba3e5e16ee55caed6e32edeae,0.40000000000000002,0.13,0.52500000000000002,F,0.223,0.3115,0.13100000000000001,0.69950000000000001,10.5
073c6fce0e77f8ebaaf9400401d38b96c76a5d02a896db7fdaa9d691b2326fb6,0.46999999999999997,0.17999999999999999,0.60499999999999998,M,0.38500000000000001,0.3755,0.28050000000000003,1.1405000000000001,16.5
07443faa12310aa610045c4e383964d82385b3e7b356eb1fe77f0adfaf9ab8f8,0.255,0.080000000000000002,0.33000000000000002,I,0.055,0.089499999999999996,0.0395,0.20499999999999999,8.5
074f010295522952d06ca1e820633261d0f01ea78fa1e11fa6121d990286190c,0.29499999999999998,0.085000000000000006,0.38500000000000001,I,0.085000000000000006,0.10299999999999999,0.057500000000000002,0.2535,8.5
075fc49d9ca7359219e8a6f0310991f1ebefd1bc6a32ab0a631b7441890086bc,0.41999999999999998,0.13500000000000001,0.5,M,0.20649999999999999,0.30199999999999999,0.14149999999999999,0.67649999999999999,10.5
078c87e8a761934f04be5e5859757e6a55946ef79e30c1be7287fd639934cb1a,0.55000000000000004,0.20000000000000001,0.72499999999999998,M,0.50849999999999995,0.87350000000000005,0.42649999999999999,1.51,10.5
078f75b8bc98efafa14f60a51b050be4f4d40a3dd100656e8e97c573edcdf13b,0.48999999999999999,0.14000000000000001,0.64000000000000001,M,0.375,0.44450000000000001,0.23799999999999999,1.194,16.5
07a3352eaef25568e1c6c2d4c8ca9e2a5cb7a5856399a4b6e5e012c9a49d0a0d,0.28999999999999998,0.105,0.38,F,0.085000000000000006,0.099000000000000005,0.050999999999999997,0.25700000000000001,11.5
07a53da0975c5a13acc285cc6e5e2f0f91c7a5cb50aa5a1ec5f555d06e2a79d4,0.57999999999999996,0.20499999999999999,0.65500000000000003,M,0.60099999999999998,0.95899999999999996,0.34150000000000003,2.0804999999999998,18.5
07b89ac01481eb7af97233a469d3fdc197a478e5d535be09844fe7e9c4ea325e,0.35499999999999998,0.105,0.45500000000000002,I,0.13500000000000001,0.13800000000000001,0.076499999999999999,0.372,10.5
07b9151730e98a657df40679f17e2bc4329529dd45f5636566c4292de4ac684e,0.53000000000000003,0.17000000000000001,0.68500000000000005,F,0.3725,0.73850000000000005,0.35249999999999998,1.5105,11.5
07ce71e711c35d7b7d85cfede64d019486caa51ae2b4ae516b2f6c4db9c6177e,0.40999999999999998,0.14000000000000001,0.53000000000000003,M,0.1835,0.3095,0.14149999999999999,0.68100000000000005,7.5
07dfe8435e4e630945c8ac4db6dc4de810519cf881545fb5e254377439ea1669,0.38500000000000001,0.14000000000000001,0.52000000000000002,M,0.16,0.2485,0.20349999999999999,0.65949999999999998,10.5
07efc527f5b681e089b04d8127123f75dbcdaadde9856d82d367522852f1b972,0.45000000000000001,0.17499999999999999,0.55500000000000005,I,0.22,0.30399999999999999,0.17549999999999999,0.73799999999999999,10.5
08114edf98e5b48f0d7635058cc9914e5695e74bbe488a94ddd7cbbbc43aefe7,0.51000000000000001,0.17000000000000001,0.63,M,0.34799999999999998,0.49149999999999999,0.30649999999999999,1.1884999999999999,8.5
081a20b6c24b2b0d349fbf1ac2be7f269ebbc62204e9108607dff5af9ccae60a,0.46000000000000002,0.13500000000000001,0.56999999999999995,F,0.26550000000000001,0.39700000000000002,0.2525,0.97950000000000004,10.5
088fc95069932a7fac2d5b4d08abeca3b31646bca89cbce4ca9fac3ea10b5900,0.45000000000000001,0.13500000000000001,0.56999999999999995,F,0.20999999999999999,0.33450000000000002,0.185,0.78049999999999997,9.5
08a2c8dd5ac435ff20cb804ebafb1764a7fac8e49cb6a8565359e7f0976db6d9,0.53000000000000003,0.17000000000000001,0.66000000000000003,M,0.45300000000000001,0.59050000000000002,0.21199999999999999,1.3905000000000001,16.5
08a60e418908543104439d16d00ab3ac31ab7682686eae840c80a59f2b595e47,0.58499999999999996,0.185,0.69999999999999996,F,0.47499999999999998,0.70550000000000002,0.32150000000000001,1.8075000000000001,30.5
08c10b3b7a7ac823bcdadc05d1c117ae8164dff64f7c64b5722f564e8673c69b,0.20000000000000001,0.065000000000000002,0.26500000000000001,I,0.028000000000000001,0.040000000000000001,0.020500000000000001,0.097500000000000003,8.5
08ea009f2b075d5316a9cd7c3bd7b72e51b85930c5336e5075f553c521d5a85d,0.26500000000000001,0.085000000000000006,0.34000000000000002,M,0.065000000000000002,0.076999999999999999,0.045999999999999999,0.1835,11.5
08eeadc666b84c5e271f9f9c400d26780880705681cf7dde0b20c32116ecef42,0.28499999999999998,0.10000000000000001,0.34499999999999997,I,0.074999999999999997,0.086499999999999994,0.058000000000000003,0.2225,9.5
08f62a7d0da9bdc8b2535b68dd16d319a2a5e338b85fbf8ea971290523183e0b,0.33500000000000002,0.115,0.45000000000000001,I,0.11,0.19500000000000001,0.070999999999999994,0.39350000000000002,8.5
08fc763e08b7489a113d664bba16681612c4b3b75816f8f848fa903973ca15ab,0.44500000000000001,0.14499999999999999,0.55000000000000004,I,0.26500000000000001,0.30449999999999999,0.157,0.78300000000000003,12.5
091c10fd62a6d7c2d11a13774751e89a9dba49d2d30f6a1a747af16baeb25c14,0.34999999999999998,0.13500000000000001,0.44,I,0.125,0.18149999999999999,0.083000000000000004,0.435,13.5
09425a7f44d7d1f97fa61ff35d44b0b98ceda6ed673b7c53f37978b5539fdc9f,0.48999999999999999,0.16,0.64500000000000002,F,0.31900000000000001,0.50149999999999995,0.28899999999999998,1.1439999999999999,9.5
0950360d8e8b17003713e055e1aadd440e789d4712d3f087c40fb1cf1f38aead,0.16500000000000001,0.055,0.22500000000000001,I,0.014999999999999999,0.027,0.012500000000000001,0.058999999999999997,5.5
095387f122a99174cb6d93c21e260d92aab7441c9392490f988159bd634c92dc,0.47499999999999998,0.13500000000000001,0.59999999999999998,F,0.3175,0.58850000000000002,0.191,1.4404999999999999,10.5
095490da0c6ec70ecbc09f96a66ee938f5e13c1446f54809a68625cc5e003aff,0.45000000000000001,0.16,0.56499999999999995,M,0.246,0.41499999999999998,0.19500000000000001,0.89500000000000002,10.5
0963c0869babea599bc91e1e5a3047b9f95043b0578c5668827d5dfa85f5fb0c,0.5,0.17499999999999999,0.64000000000000001,F,0.40000000000000002,0.49349999999999999,0.29099999999999998,1.3939999999999999,11.5
097533b3cb00fba8bf37e21018311f4066c9877a062e474949aa36810517839b,0.38500000000000001,0.115,0.52000000000000002,I,0.14299999999999999,0.2555,0.156,0.58099999999999996,11.5
09771fb562ecc22fad1b59cae18db9ffe4449098123beaa9d3d695d9f3233dd3,0.35499999999999998,0.14000000000000001,0.46999999999999997,F,0.152,0.1525,0.095000000000000001,0.433,13.5
0977e5ed50a25c19cff51bd071aadde5ea4b578e62330d3952f0ad99b822b586,0.40500000000000003,0.13500000000000001,0.46500000000000002,M,0.14549999999999999,0.436,0.17150000000000001,0.77749999999999997,11.5
099500212926583af1e39f53c8968fdf8d5d5bb09013b5964599c9ac4585e230,0.5,0.185,0.63,F,0.38,0.54000000000000004,0.33150000000000002,1.383,11.5
09bafde9ba77e419e019980563de7cdfe3c1a6d22003ca8a63c3380907272664,0.40500000000000003,0.16,0.52500000000000002,F,0.22500000000000001,0.26550000000000001,0.1125,0.65800000000000003,13.5
09c194bfffb4f33bd44ac8a875537b45f9f58a15b6223f790245bbdaa9405ee6,0.51000000000000001,0.16500000000000001,0.66000000000000003,M,0.39250000000000002,0.76849999999999996,0.35449999999999998,1.6375,15.5
09d77d6bee376c4eb6c4181f9cd202cc76ccf99bc687275cc63509e6f7a11929,0.55000000000000004,0.19500000000000001,0.69499999999999995,M,0.44500000000000001,0.72699999999999998,0.35999999999999999,1.6645000000000001,12.5
0a071d7c552c5b2ba28da9f6f782fc0437c0f38248d8830e46cb8dab6bf38660,0.42499999999999999,0.155,0.52000000000000002,M,0.255,0.29699999999999999,0.123,0.77349999999999997,18.5
0a088bf50c430e73024a11acff11f3722acf2032a043cf67289f567134e98baa,0.41999999999999998,0.14000000000000001,0.53000000000000003,F,0.183,0.29049999999999998,0.11650000000000001,0.627,9.5
0a1a9eca7ddefad5a24e1017975e778ab2ae1b377199ce2cba6f7718a66898e6,0.46999999999999997,0.14000000000000001,0.57499999999999996,M,0.23999999999999999,0.34849999999999998,0.17349999999999999,0.83750000000000002,12.5
0a28721390af13f03497e671861d188eacaa3eaef2033b6e6c38e2605f70691c,0.46500000000000002,0.14999999999999999,0.57499999999999996,M,0.23799999999999999,0.59499999999999997,0.20649999999999999,1.0800000000000001,10.5
0a2f02efeacdde9a69a3ac3cffed827fa8d7cc6537f7693200007c45e25214f0,0.32500000000000001,0.12,0.42499999999999999,M,0.105,0.14199999999999999,0.1065,0.3755,10.5
0a30f91e1012578fb7153d21337fea92551d0f0b629518dbfe68209cae81248d,0.40000000000000002,0.16500000000000001,0.5,M,0.28499999999999998,0.254,0.20499999999999999,0.82499999999999996,14.5
0a42ddfa39b052bfe8e7e48918fcb47311b1dfded5e065268d5426e356fe642c,0.375,0.13500000000000001,0.46500000000000002,F,0.23000000000000001,0.2225,0.129,0.59999999999999998,17.5
0a4bf1bf490641e686c4afb327cfa344e7fd48c4f2e3f39918faef63629166c7,0.44500000000000001,0.19500000000000001,0.56000000000000005,F,0.33500000000000002,0.30499999999999999,0.22450000000000001,0.98099999999999998,17.5
0a62f7f49e57caa15f947efb691c69640a5ef3a1f069ee34d829459f6026746c,0.45000000000000001,0.14999999999999999,0.55000000000000004,F,0.27650000000000002,0.36199999999999999,0.17549999999999999,0.875,11.5
0a6726ea0a67ffe17e0dc9e4228944d6bbf45fcf92615f85da916fa9ba13680c,0.25,0.089999999999999997,0.315,M,0.079500000000000001,0.061499999999999999,0.036999999999999998,0.20300000000000001,12.5
0a7f6612e33520253f10ea5b57573d6125290b5c0c6961d7052da8b1773dc21f,0.56000000000000005,0.22,0.70499999999999996,M,0.76000000000000001,0.8175,0.3085,1.9810000000000001,15.5
0a8e4579a2d61d4eee8d5928eaf26fbb4c43fe5d123f2cd6d7c5a99d25dddc5a,0.40999999999999998,0.13,0.55000000000000004,M,0.21299999999999999,0.44550000000000001,0.21149999999999999,0.87050000000000005,10.5
0a996545e1f384e5cb5d71ec1ccaf9d646125cba3fabaac17bb0de8129d78866,0.30499999999999999,0.105,0.40500000000000003,I,0.125,0.1565,0.070499999999999993,0.36249999999999999,11.5
0aac0070ff436949af210f6c74af432e8301e43ea2eb9d15a50ee19a3c0cb9aa,0.40000000000000002,0.11,0.52000000000000002,I,0.16,0.29349999999999998,0.11550000000000001,0.59699999999999998,9.5
0ab24032845227a9c62b41af061751b914650be8117abdab89aaf558e9365f65,0.28000000000000003,0.089999999999999997,0.35999999999999999,I,0.089999999999999997,0.088499999999999995,0.040000000000000001,0.22550000000000001,9.5
0ab818641422760a03fe0a4937847caa5c839c41a520cb62ea6e83edaec25d9a,0.495,0.14499999999999999,0.63,F,0.28849999999999998,0.54549999999999998,0.26600000000000001,1.147,10.5
0abbd31021a7a3c74ae5c073d9e93a72022793081bae1d1b875003e28899e057,0.42499999999999999,0.13500000000000001,0.55000000000000004,I,0.20300000000000001,0.25700000000000001,0.17000000000000001,0.65600000000000003,11.5
0ac1026ec43b2c9fcf8ba4219bb1e718f4d03d00f155fb38f7a958c881d70332,0.435,0.17000000000000001,0.56999999999999995,M,0.27050000000000002,0.38200000000000001,0.183,0.873,11.5
0aef27c45de8a2e686ca8b6a90d64a5650542ead0afbebd5cb51bc29414ec3af,0.40000000000000002,0.14499999999999999,0.52500000000000002,I,0.17499999999999999,0.248,0.159,0.60950000000000004,10.5
