row_id,cb_person_cred_hist_length,credit_score,loan_amnt,loan_int_rate,loan_intent,loan_percent_income,person_age,person_education,person_emp_exp,person_gender,person_home_ownership,person_income,previous_loan_defaults_on_file,loan_status
0036d370a7164f906d709447fbbf72d522f8364c69b67e0089f96d79e6891320,10,690,15000,6.9900000000000002,HOMEIMPROVEMENT,0.20000000000000001,32,Bachelor,10,female,MORTGAGE,74589,Yes,0
00371919f05f7d39963be8dc481babb489856aa89b811b40001189c4c96362dc,4,524,10000,13.99,VENTURE,0.10000000000000001,22,Master,0,female,MORTGAGE,103265,Yes,0
003783c8e5d7547c72939f0d1df9b7627eb8f08d8495aeb4edc0a5d0feadab31,4,582,4000,8.9399999999999995,PERSONAL,0.089999999999999997,22,Associate,0,female,RENT,43934,No,0
0038df01d07dd60baac114d5785b74f8f37efe0ca2ba48e50e4242a98688b33a,17,605,25000,19.41,HOMEIMPROVEMENT,0.28999999999999998,44,High School,20,male,RENT,87472,No,1
0038ec130190baecda0112152919c287ff95bd6258baf5caf04b15236f8a9566,10,627,17000,10.619999999999999,EDUCATION,0.14999999999999999,30,High School,12,female,MORTGAGE,116044,No,0
003f5a8b89a09880ee4e2dba963677ade1115a6f5d0cfaefcce8c7e69e40ae30,2,557,4800,7.1399999999999997,HOMEIMPROVEMENT,0.050000000000000003,24,High School,1,male,RENT,87440,Yes,0
003fb63bb0b3d82598a3b34788de835eaa2a60e0f4c222b976fe70da0c81ad5d,14,638,2400,11.01,EDUCATION,0.02,38,Associate,15,female,MORTGAGE,152284,Yes,0
003fe91b9016a27c4c7839acfeb24f5fd57e46252867d9d50c192514b0c84383,3,617,14000,13.48,VENTURE,0.14999999999999999,22,Master,0,female,RENT,95631,Yes,0
00428a94ac7ff81db4cb6233d116ec8ff22125be524ec7e0a86184b672e94d6a,4,640,18250,16.690000000000001,EDUCATION,0.27000000000000002,23,High School,4,male,RENT,67912,No,1
0042c1ed59494ee19d716ddc81426ca66c58fef97d74bd40ed53293aa4ca3496,6,676,12000,6.6200000000000001,VENTURE,0.089999999999999997,25,Master,4,female,MORTGAGE,126827,Yes,0
00436dbf99cf318b0b1188c4df841a69083eb8ea8ebf909a6607e1d666df44cc,2,560,16000,7.9000000000000004,EDUCATION,0.22,26,Bachelor,5,female,MORTGAGE,73064,Yes,0
0044157d0e053a93e2d7ab1b6d02c35c914e713b6a77cfe97d0e6d7723845f58,4,590,17500,14.220000000000001,VENTURE,0.40000000000000002,23,Bachelor,0,female,RENT,44173,No,1
004912f60fcacf95fe807b71cc2729844bbf9902c576df52742ea94b70f0d225,12,677,14000,6.9000000000000004,DEBTCONSOLIDATION,0.080000000000000002,50,Associate,25,male,MORTGAGE,180932,No,0
004eaaa9253fd0785e56ac50f0009ae0983360b9369d91432375037107c00ba2,6,592,4000,13.609999999999999,DEBTCONSOLIDATION,0.089999999999999997,32,Associate,7,female,MORTGAGE,43173,Yes,0
004fd45298ee4c8dc58a1859621a14f4146e3e63fe51894b595f4f3b6efdf6d9,4,682,25000,13.140000000000001,HOMEIMPROVEMENT,0.20999999999999999,24,Associate,4,male,MORTGAGE,118614,No,1
0050d9e2c66b8d154c7dbcf61f5614c9a6e4418b934b74b83c88f451aa57239e,4,697,6000,6.75,HOMEIMPROVEMENT,0.059999999999999998,25,Bachelor,3,female,MORTGAGE,96913,No,0
00524d3d2a2b47049601e608ca70fc571e0db6b1910557680ed5831915d754be,6,650,16000,10.68,VENTURE,0.26000000000000001,29,Bachelor,7,male,MORTGAGE,60991,Yes,0
0052eb8d614da08c80a016e60b6cb1ff6e139e765283a17f708e224640da5070,5,685,6400,10.369999999999999,VENTURE,0.28999999999999998,29,Bachelor,10,male,RENT,22367,No,1
00530aed188a1733829a2a61d0607a5113ca4fd99b3688719f43cca6ec16b55b,3,665,6000,11.27,MEDICAL,0.20000000000000001,22,Associate,0,male,RENT,29427,Yes,0
0055b5f177624549f665e3b735445272b62556619bdbb20bb8926cc26468ebd3,2,551,6000,7.8799999999999999,VENTURE,0.070000000000000007,25,Associate,1,female,MORTGAGE,83714,Yes,0
005630a91169204debca777c572893ee8d4de9b942b353c6b29bb5641cea1210,2,584,2000,12.98,MEDICAL,0.040000000000000001,24,High School,0,male,RENT,55952,Yes,0
0058b646f93fe41b343657618020b3e6f99d67f7512812fc115b6eca88f7d332,3,659,15000,10.460000000000001,EDUCATION,0.26000000000000001,24,Bachelor,0,female,RENT,58745,No,1
005922b9c284e21ad52eea4ea7071e50aa150b5c1e6e427151a728b18278d7d9,4,678,2800,6.0300000000000002,HOMEIMPROVEMENT,0.040000000000000001,26,Bachelor,2,female,MORTGAGE,64773,No,0
005ea180c507e83516645efe70ad7e9879691538e687aea42a1663d745ecd24e,5,613,5600,10.720000000000001,MEDICAL,0.23000000000000001,22,Associate,0,male,RENT,24866,Yes,0
005f6c7f099e8b9fa4c2ecb8f40891809e316c4affb95892b1a3eec662c738fc,8,638,7000,13.35,MEDICAL,0.17000000000000001,28,Associate,7,female,OWN,41750,Yes,0
0061d6721978a11edff1e8676f9f3a128713fe82ebd58ad1f0598135bee6f62c,4,607,15000,14.35,HOMEIMPROVEMENT,0.19,25,High School,2,male,MORTGAGE,79729,Yes,0
006256305d2797cf534456e9f565598d94d300863ab6fe76ce894f65c986c7e2,3,688,6000,14.56,MEDICAL,0.20000000000000001,24,Master,2,male,OWN,29713,No,0
00639cf52f417c9871ca0ef0657bfba452e8310fb96648238fe92d8450ba5fcc,5,696,4000,9.2300000000000004,MEDICAL,0.14000000000000001,27,Doctorate,3,male,RENT,29134,No,0
0063b7499618674e8ffed2e46059905936170c54bf6be3f5f6935fc57c983272,10,610,12075,12.42,HOMEIMPROVEMENT,0.059999999999999998,27,Associate,3,female,RENT,204871,No,0
006426bf86e14565ce111b70a28f5d0b6e45e35165a08e7e58fb6065c1f3e3fe,16,630,7500,16.289999999999999,HOMEIMPROVEMENT,0.17000000000000001,36,High School,17,male,MORTGAGE,42977,Yes,0
006c1be0880dd51c7815bb255da5493d3284362c09e72d13884fd8ffe11e5084,9,658,8000,11.140000000000001,HOMEIMPROVEMENT,0.12,33,Bachelor,11,female,MORTGAGE,66926,Yes,0
006c39ce28ccedb14a9bd392126f20b7d4c2682037d05b94d939b7e401068ff0,3,675,7000,13.98,EDUCATION,0.26000000000000001,21,Associate,0,male,RENT,27200,No,1
006cdfe01f3f56112f20f2e2dd8c2625083927e47c16d258056e85cc4e2dee20,4,619,5000,11.67,MEDICAL,0.14999999999999999,24,High School,1,female,RENT,32536,Yes,0
0073f4554f897994b9057592dbc4af435afbb265607c432a6127142bc31d2132,2,520,5000,6.9900000000000002,EDUCATION,0.11,22,High School,0,male,RENT,47561,Yes,0
0076278a66a1d90177f49e52e60ea3e124fd4dd13af213f7f0fcec7566a2ca0c,3,580,5000,14,EDUCATION,0.22,24,Associate,1,male,RENT,22941,No,1
00773f03cd55281490a5b82dfd0828c0d109ed3d9c56465b8f328cc40e720ae8,7,650,9000,10.99,PERSONAL,0.14000000000000001,31,Master,7,female,RENT,62451,Yes,0
0077c0b1b672113af28c20957f04a8633f358b5d14d98410cd4fc03e02e40997,16,698,10000,13.99,DEBTCONSOLIDATION,0.059999999999999998,37,Bachelor,13,female,MORTGAGE,176388,Yes,0
0078e9538ad15cc031943766870d982010aa825b6335b10e633f1a00ff3f7605,5,575,2000,9.9900000000000002,DEBTCONSOLIDATION,0.029999999999999999,30,Associate,8,male,RENT,63029,No,0
0079637a74e5a959db3302962bc9f683c58cf80d2f2dd6dd53444369e91430e0,12,607,4500,12.99,EDUCATION,0.14999999999999999,41,High School,18,male,OWN,29557,No,0
007a0062ca2cbbbba89f55ecf133b68695692db43b1801d4aa537ab0fd48dc08,7,680,12800,11.01,HOMEIMPROVEMENT,0.14999999999999999,30,Bachelor,8,female,MORTGAGE,84810,No,0
007a5d7809ee8dc8dfcfaabdbab1fe33fbb52da7d83c16211fc0a968ea6e862f,16,671,7000,11.01,EDUCATION,0.11,45,Associate,19,female,RENT,65917,No,1
007ac7d1ce7bc2adfa0ed711504e15e051ec85ce4d96722492825ec10a001ef9,6,675,2000,17.190000000000001,PERSONAL,0.12,30,Master,5,male,RENT,16425,No,1
007c7177618dd4ef30ed98ff1da47f1deeb47a0bdb7a017b322c4233f7b36f09,3,608,5000,11.49,VENTURE,0.050000000000000003,22,High School,0,female,RENT,91169,Yes,0
007c7becc2277e7721d1ec5e6473c2b46accb3ecaa562fdd4141c3f1b52575dc,10,627,13500,7.6600000000000001,EDUCATION,0.32000000000000001,31,Bachelor,11,female,MORTGAGE,41971,No,0
007d581893fb814393bda3df595123d9c7fd0585cda72b0105365c71fe54f1d8,5,662,1200,15.34,VENTURE,0.02,22,Bachelor,0,female,RENT,49080,Yes,0
0080a9aa5ad4a72f2878ff3e0e9bbf1dc94cd1c44638c7fbb68ac125b824c79c,26,708,3000,10.279999999999999,PERSONAL,0.01,67,Associate,45,male,MORTGAGE,241126,No,0
0083aace7610d0149ead7230e167c0a561b81bbefecacae356718fbb30ad8ba7,14,674,3000,7.1399999999999997,EDUCATION,0.029999999999999999,41,Associate,17,male,MORTGAGE,109125,No,0
008626ffb0a240a52b970c65a9f007d9542498876fac8093fb7a9a5b302f8a46,6,647,2250,18.25,HOMEIMPROVEMENT,0.12,27,Master,5,male,RENT,19555,No,1
00867904093e464f2fb6fb343c89ea6d735b758b332540559e14d62f1ecf2dc1,5,644,3600,11.42,DEBTCONSOLIDATION,0.080000000000000002,27,High School,3,male,RENT,47315,No,0
0087b199182017418c5820c443d7ecb718d708f9803c4f15f91ad49c1eb09e51,9,569,25000,11.859999999999999,VENTURE,0.39000000000000001,32,Master,8,male,RENT,64598,No,1
008aa0aa96a313dd9a04d5228907027eccb4baf657f7442279eb5ca7bd3dd41b,9,674,10464,11.81,MEDICAL,0.22,33,High School,12,female,RENT,47081,No,0
008b72d990bdc32356589ad0ff4c3c22f47ee9243a4203e09237452780aca7d7,11,667,8500,5.79,DEBTCONSOLIDATION,0.12,41,Bachelor,16,female,MORTGAGE,69893,Yes,0
008e937c52e29f1f4a948bce3d19b196eb8b111bfb5c3be48b8b66bd37d4ebbd,6,610,10000,10.359999999999999,PERSONAL,0.10000000000000001,32,Bachelor,13,male,MORTGAGE,99489,Yes,0
008ee45044ffd608fe46284c23d33122d7698e004c3318259a122bb5ff763e9e,12,700,6600,12.529999999999999,MEDICAL,0.059999999999999998,37,Bachelor,15,female,RENT,108487,Yes,0
0091fa2c88c52bac8c2d6d36e0755232975fb7a46db60e1b60d97c9899b01c1b,10,482,3000,9.4499999999999993,PERSONAL,0.029999999999999999,29,High School,8,male,MORTGAGE,91053,Yes,0
0093223767cbab2c0d2ea87ac8f3e73a78f1e9b7119bb2301cc19efb5bd6c8f0,3,498,24339,10.880000000000001,HOMEIMPROVEMENT,0.40999999999999998,25,Bachelor,4,male,MORTGAGE,59038,Yes,0
009601905b67e84b0f946f5017a785dfbcf257bbf1d2d74d0344f2e2ce5b14c1,4,668,7200,12.68,EDUCATION,0.23000000000000001,23,Associate,2,male,RENT,30909,Yes,0
00967c0fcc534c09bb42506dd263adb13a38de12dccebe4a0299eb36cb2d2bea,4,573,15000,13.16,MEDICAL,0.29999999999999999,21,Associate,1,male,OWN,49189,Yes,0
009812f84bcca9ef8913b1f770eebf21015082b138553125c60b816a0faf6b73,3,659,22250,11.109999999999999,DEBTCONSOLIDATION,0.42999999999999999,24,High School,2,male,MORTGAGE,51327,Yes,0
009dae18e4101a4e680bf824b7975ec5e3b3b80236ccdad10ec4ffb619273c90,4,640,2000,13.85,EDUCATION,0.040000000000000001,21,Master,0,male,RENT,53908,Yes,0
00a193f5da0eb2f68bfee387f23d1192f8896dceab251ee66fd459d65b00416e,2,643,3000,14.59,HOMEIMPROVEMENT,0.040000000000000001,23,Bachelor,1,female,RENT,69380,No,1
00a2b5b5cc7de00631e57e11a05ce2a36619c3c27f7ff62a6f5c73d5cae5771c,3,507,2400,11.01,HOMEIMPROVEMENT,0.050000000000000003,21,High School,2,female,MORTGAGE,43977,No,1
00a39baa56950060ea5e30d34c059ec1003aa5c1e90f28873d5798b0182c93ef,4,513,4093,14.199999999999999,EDUCATION,0.11,23,Bachelor,0,male,RENT,36714,Yes,0
00a405891eea7bc2d9073fa2949b70f051e70dffaae6fc5d0e1d790494dc4caf,11,625,5870,14.640000000000001,PERSONAL,0.20000000000000001,37,High School,15,male,RENT,29124,Yes,0
00a5ac88acf0a14e81cec639646f77320fe25660f69c4a360f5143204e950fa6,2,690,3000,11.970000000000001,PERSONAL,0.050000000000000003,25,Master,2,female,OWN,59793,No,0
00a6a8e99e210a271fdbec5c2fd391672d955655024dbd2230b16dc085b60e66,5,627,8875,11.01,HOMEIMPROVEMENT,0.13,31,Master,7,male,MORTGAGE,70355,Yes,0
00a939815f561aa0405760942fe3b66c41b54684a3e6b42d5b3bd78215c6e13f,5,610,8500,10.369999999999999,DEBTCONSOLIDATION,0.029999999999999999,29,High School,6,male,MORTGAGE,265023,Yes,0
00aa2a6a719e63e09a0ace3db475114a937c4c9bd7a468a316058f0c42f1c410,3,569,10000,9.75,PERSONAL,0.16,22,High School,0,female,RENT,62740,No,0
00aa6f15a77bf4ad30d5fb09541d2093d71a45496f04be06a665933fc148ccd7,8,656,9000,7.1399999999999997,HOMEIMPROVEMENT,0.050000000000000003,28,Bachelor,7,female,MORTGAGE,170283,Yes,0
00ac440973208d4ee78b0d7e2b0bf9f56bcdeb4108ce802374e219c48c9b6c71,9,605,4000,7.1399999999999997,DEBTCONSOLIDATION,0.050000000000000003,29,Associate,6,female,MORTGAGE,86509,No,0
00ad79d88da5a4e29925f36ad47bc1d210940fef084acedfb05f7f1f3dc9a340,2,578,7000,14.09,DEBTCONSOLIDATION,0.17000000000000001,24,Master,3,female,MORTGAGE,41736,No,1
00af89b096f70fb6cbc3cf6b92e494ecf5414c14594dc77470623ac26a20bf98,6,666,14000,10.619999999999999,VENTURE,0.070000000000000007,30,Master,5,male,MORTGAGE,205272,No,0
00b1fa3297f52971aa5895712b2de0f77e480e6188a2f8a5923b45f6a960d8b0,8,683,12000,13.550000000000001,HOMEIMPROVEMENT,0.080000000000000002,28,Master,3,male,MORTGAGE,156956,Yes,0
00b237f6bec60079e38b854f11169525c1983cce4d68fb94e0eca638cb26a70a,10,686,7200,11.83,HOMEIMPROVEMENT,0.080000000000000002,28,Bachelor,6,female,MORTGAGE,85190,Yes,0
00b30da0df1762ddb9088b01f44ff2342617ab9b0bec5324bf59e1771d56a362,10,697,25000,12.529999999999999,HOMEIMPROVEMENT,0.089999999999999997,32,Associate,6,male,RENT,273933,No,0
00b4a622db55e5158bcb881bc547b093d60833b1d39d6b17caff8518b2da4062,11,679,3629,14.75,MEDICAL,0.089999999999999997,32,Bachelor,10,male,RENT,38350,No,1
00b537060c842e75e885babd69819c83a3fdf0dd061586654e7d83799c84d1d8,3,579,6500,10.949999999999999,PERSONAL,0.089999999999999997,23,Associate,1,male,MORTGAGE,75196,Yes,0
00b53f03777ab5adc9d1fc283923e8ba3da274be0afec4a9bb62a2b0aea6d195,2,648,5000,6.1699999999999999,HOMEIMPROVEMENT,0.050000000000000003,25,High School,3,female,MORTGAGE,103283,Yes,0
00b7f732b2f2baee6f0c27de588fe0d2c8c0e999fb9766b75e5abe66c2408161,8,667,9965,8.7599999999999998,VENTURE,0.10000000000000001,33,Associate,9,male,RENT,104277,Yes,0
00b8dfaa406cfd705fe27aeeaeea2ad386a22e41aadef7e26b10ac92bbd92470,4,627,24500,13.85,MEDICAL,0.23999999999999999,24,Master,3,male,RENT,102011,Yes,0
00b95b140ac26e15e778fc07c6c41c4f13c0fb274aa590ac9b900d31484175bb,3,668,9600,13.06,HOMEIMPROVEMENT,0.080000000000000002,26,Bachelor,5,male,MORTGAGE,119453,Yes,0
00bbf232b0c48fd4599ae92c8c3cb8d2ba3e4678ec9d1d4df1506d13e07571c6,4,580,7200,13.050000000000001,VENTURE,0.10000000000000001,23,High School,0,male,RENT,73298,No,0
00bcde6e1423d6197abb949653f02491f3ffc95a1d5238c46551b8cabec414a7,2,628,20000,11.359999999999999,EDUCATION,0.28000000000000003,25,Master,3,male,MORTGAGE,72016,No,1
00be57a36688927cf9406c3e5791a471eb33ae6569851ecbb4e933fc69af1c9c,16,620,7000,10.74,HOMEIMPROVEMENT,0.12,36,Bachelor,12,male,RENT,59381,No,1
00be69eed1297aa9069f0c61318051eb965fb7471bc2271fca562ffeae985625,7,700,14400,10.75,VENTURE,0.37,30,High School,8,male,RENT,39176,No,1
00bf34af7a527870ac9e7012212a61a23c588bf1b53966f22fac414527db6455,10,626,1225,5.79,PERSONAL,0.02,32,High School,10,male,MORTGAGE,51673,Yes,0
00c79f228ee6c0b61f8e4997051be14b6613d6a6e5a0e51fc39c0424188cb67b,8,605,14000,7.4900000000000002,EDUCATION,0.32000000000000001,27,Associate,6,female,OWN,43150,Yes,0
00c8aee4e00693b31f10ccdd9f55ce18da9572baf3d18eabae929410bc4a2d89,2,628,5000,7.4900000000000002,HOMEIMPROVEMENT,0.080000000000000002,24,Associate,0,male,RENT,61193,Yes,0
00ca65b46ceffe2c1986720ab3460bfcd9cb9faf924b147a0890993b8e3d17a5,4,629,7174,10.99,PERSONAL,0.10000000000000001,23,Associate,0,male,MORTGAGE,74731,Yes,0
00cfc674c3e7e93b89524afa4bb351ce55fa356b508215c62c4a97c90499cb53,2,629,1000,14.26,DEBTCONSOLIDATION,0.040000000000000001,21,Bachelor,0,male,RENT,25289,Yes,0
00d0983c115e9506fa3babc70d90894e5bbffcc1813b1fccfa03e924706c758e,4,677,3000,13.06,EDUCATION,0.059999999999999998,24,Master,4,female,RENT,46942,Yes,0
00d17d40e0d6f6ff6628fd0fbca972e75ce7f5a15068c9beb9b80283848e5da9,7,612,5000,6.9100000000000001,MEDICAL,0.080000000000000002,31,Bachelor,4,male,RENT,61088,Yes,0
00d294eb1cf5c889927d10c0773b64c8835cd9b03f271e0b10dc37ac1f4ba0a1,5,611,5000,12.800000000000001,MEDICAL,0.16,34,Bachelor,8,male,RENT,31950,No,1
00d29bf17531006d6e1e4392358f8926dc0955c994cea0b9641f8a8862cf87cc,5,634,20627,15.01,MEDICAL,0.19,30,Associate,5,female,RENT,108376,No,1
00d37a83d48f5827aa00d1de92c1c5ba87678eba14b3e10593e2e76faac71627,6,727,4108,11,VENTURE,0.040000000000000001,28,Bachelor,5,female,MORTGAGE,116071,No,0
00d6300f77e7d45881e6bd248c14bfbb7a0d131b4b1349d6a93f8898a6178a85,15,690,6000,8.1300000000000008,EDUCATION,0.050000000000000003,36,Bachelor,13,female,MORTGAGE,120748,No,0
00d658bd45ebaf57e2d2a2dffbd4e1c43afdeb8b4ea5c105dc369f049ea58d22,7,637,10000,9.9900000000000002,MEDICAL,0.22,35,High School,14,male,RENT,46458,Yes,0
00d6a703f4cfa6e8cd9301b6019563ac9e3fadd4003c4c50e2b4c0dd8295bbd0,6,708,20000,14.76,MEDICAL,0.28999999999999998,28,Associate,4,male,RENT,69739,No,1
00d84c2e5176fe5426ef76edf25fd364ac477b469b89e57b35ddce2d40fe3128,3,527,4992,11,MEDICAL,0.12,22,High School,0,male,RENT,43363,Yes,0
00d955245ad1168700c3ae475d1d5bbbfc034d7bf0a12a8f6060a894744575fe,7,669,14278,14.57,MEDICAL,0.20999999999999999,27,Bachelor,3,female,MORTGAGE,69043,No,1
00da40beeae56544556664ba0ecfcc21546347de81dc4836ddf075404256b6ec,9,648,8000,13.57,MEDICAL,0.089999999999999997,29,High School,6,female,RENT,87236,No,0
00da918d9d049a167197acc70ef09e3486ce5c3daabebeca9f7fa5e5615ccb35,4,615,9175,19.420000000000002,PERSONAL,0.14999999999999999,25,Associate,0,female,OWN,61055,No,0
00dab0c496913e24f8aa4fcc440b77d8c0f624f7311c409b97965479c93eb588,2,585,6000,10.75,MEDICAL,0.10000000000000001,21,High School,0,female,RENT,60926,Yes,0
00e0b84ce74f39e7087bc1f11e6a7eec9c1e4a574359571264d536d37d2b4592,2,598,28000,11.01,MEDICAL,0.40999999999999998,22,Associate,0,male,RENT,69042,No,1
00e28df827ea1fee9fb1f51a9fd51ea6e14779f4d196d2fd57c94664e428d84e,4,627,5100,9.6199999999999992,HOMEIMPROVEMENT,0.080000000000000002,25,High School,4,female,MORTGAGE,66070,Yes,0
00e3617052959b600eaeba43348e5b50ed2276fe25e8ba5c91f8e5118c5e2fe2,9,560,5000,12.23,MEDICAL,0.080000000000000002,28,Associate,6,male,RENT,63150,Yes,0
00e5bff850f301076a69e4d77696c26efd31a2e03e2aa2637edd5ad80c47b364,3,696,7200,9.6199999999999992,EDUCATION,0.12,22,Master,1,male,RENT,58582,No,0
00e634802069c89ba25d39a0575c027eae6acf980e7f2d469e52d6710575e212,3,688,1600,14.460000000000001,VENTURE,0.040000000000000001,26,Master,2,male,RENT,39524,No,1
00e80027e02bfcc536e380585ff77235c28fe56b6756b592c7aeb3bc0d2b4331,8,573,10000,16.890000000000001,DEBTCONSOLIDATION,0.19,30,High School,5,male,RENT,52405,No,1
00ede23efe5ee24c8671c6781adfa9b00ccd85e1d84a15801d3cb496c82e454a,3,627,3000,10,DEBTCONSOLIDATION,0.050000000000000003,22,High School,4,male,MORTGAGE,66125,Yes,0
00f750d8834b88b884f26ab0b9b596fdfaa64ac6ccc4ba7de72013841796cd01,2,610,11000,7.8799999999999999,EDUCATION,0.17999999999999999,25,Associate,3,female,RENT,59748,No,0
00f7a90c8901a401409ce06997749dcb86fba11b06cb73345ef596b1cbe40c46,3,560,7500,10.48,PERSONAL,0.089999999999999997,23,Master,0,female,RENT,82345,Yes,0
00f8ab4ac2f773ca4943b7cb40d3aa13eb8e4fa5a082c0d6eb4537778c4e6882,15,663,9500,14.460000000000001,MEDICAL,0.22,38,Associate,13,male,RENT,42229,No,1
00fc4e6a5039e92d8dad75149d7c0d06f5c965077ce8c8395e0dc5a70b9a7e7a,14,645,7000,9.4499999999999993,EDUCATION,0.070000000000000007,46,Master,23,male,MORTGAGE,98166,No,1
00fda0515296c903690ad61cfbe2686a2224e80f31681d219c97be2043939271,10,693,4750,11.83,DEBTCONSOLIDATION,0.20000000000000001,34,Associate,13,male,RENT,24188,No,1
